Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
121002475,K-2000 Blacks 302/0 Black,1,544976,5/2/2025,1,20.00,20.00,9.50,9.5,9.50,9.50,0.15,1.43,10.93
121002475,K-2000 Blacks 302/0 Black,1,458369,5/31/2025,17,20.00,340.00,9.50,161.5,9.50,161.50,0.15,24.23,185.73
121002475,K-2000 Blacks 302/0 Black,1,472683,1/24/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002475,K-2000 Blacks 302/0 Black,1,500233,6/22/2026,7,20.00,140.00,10.80,75.6,10.80,75.60,0.15,11.34,86.94
121002475,K-2000 Blacks 302/0 Black,1,488736,2/2/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002475,K-2000 Blacks 302/0 Black,1,515959,7/30/2026,2,20.00,40.00,10.80,21.6,10.80,21.60,0.15,3.24,24.84
121002477,K-2000 Blacks 303/0 Dark Brown,1,500725,3/27/2026,3,20.00,60.00,10.80,32.4,10.80,32.40,0.15,4.86,37.26
121002477,K-2000 Blacks 303/0 Dark Brown,1,515960,8/30/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002478,K-2000 Blacks 304/6 Burgundy,1,512731,5/26/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002479,K-2000 Blonde 309/3 Gold Blonde,1,512630,4/5/2026,4,20.00,80.00,10.80,43.2,10.80,43.20,0.15,6.48,49.68
121002479,K-2000 Blonde 309/3 Gold Blonde,1,476547,9/1/2025,3,20.00,60.00,10.80,32.4,10.80,32.40,0.15,4.86,37.26
121002479,K-2000 Blonde 309/3 Gold Blonde,1,453372,9/1/2025,2,20.00,40.00,9.50,19,9.50,19.00,0.15,2.85,21.85
121002480,K-2000 Blondes 309/1V/Lght Ash  Blonde,1,512746,11/10/2025,6,20.00,120.00,10.80,64.8,10.80,64.80,0.15,9.72,74.52
121010797,K-2000 Blonds 305/4 Chestnut,1,512733,5/1/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002481,K-2000 Blonds 306/0 DK Warm Blonde,1,512735,7/3/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002482,K-2000 Blonds 306/1 Dark Ash Blonde,1,512736,6/1/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002482,K-2000 Blonds 306/1 Dark Ash Blonde,1,515963,11/30/2026,6,20.00,120.00,10.80,64.8,10.80,64.80,0.15,9.72,74.52
121002483,K-2000 Blonds 307/0 Med Warm Blonde,1,515964,6/1/2026,5,20.00,100.00,10.80,54,10.80,54.00,0.15,8.10,62.10
121002483,K-2000 Blonds 307/0 Med Warm Blonde,1,512738,5/8/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002484,K-2000 Blonds 307/1Med Ash blonde,1,476544,10/28/2025,3,20.00,60.00,10.80,32.4,10.80,32.40,0.15,4.86,37.26
121002485,K-2000 Blonds 307/2Med Matt Blonde,1,512740,1/30/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002485,K-2000 Blonds 307/2Med Matt Blonde,1,476545,8/31/2025,3,20.00,60.00,10.80,32.4,10.80,32.40,0.15,4.86,37.26
121002486,K-2000 Blonds 307/3 Hazel Blonde,1,512741,1/30/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002486,K-2000 Blonds 307/3 Hazel Blonde,1,534041,9/30/2026,3,20.00,60.00,11.50,34.5,11.50,34.50,0.15,5.18,39.68
121010796,K-2000 Blonds 307/7 Deer Brown,1,534042,9/30/2026,3,20.00,60.00,11.50,34.5,11.50,34.50,0.15,5.18,39.68
121010796,K-2000 Blonds 307/7 Deer Brown,1,512742,5/1/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002488,K-2000 Blonds 308/1 Light Ash Blonde,1,534044,9/30/2026,2,20.00,40.00,11.50,23,11.50,23.00,0.15,3.45,26.45
121002494,K-2000 Browns 304/0 Medium Brown,1,501695,5/5/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002496,K-2000 Browns 304/5 Dark Mahogany,1,515962,5/31/2026,3,20.00,60.00,10.80,32.4,10.80,32.40,0.15,4.86,37.26
121002496,K-2000 Browns 304/5 Dark Mahogany,1,512730,3/8/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002497,K-2000 Browns 305/0 Light brown,1,500726,3/31/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002497,K-2000 Browns 305/0 Light brown,1,544975,5/17/2025,2,20.00,40.00,9.82,19.64,9.82,19.64,0.15,2.95,22.59
121002497,K-2000 Browns 305/0 Light brown,1,488738,1/31/2026,2,20.00,40.00,10.80,21.6,10.80,21.60,0.15,3.24,24.84
121002497,K-2000 Browns 305/0 Light brown,1,512732,3/1/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121002501,K-2000 Reds 305/66 Deep Burgundy,1,512734,9/30/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
111001244,Kafosed Syrup 15mg/5ml 100ml p,1154125,538330,2/1/2028,4,10.70,42.80,10.70,42.8,8.11,32.46,0,0.00,32.46
121002507,Kamill Cream Classic Camomil 100ml Tube,1,533319,4/30/2027,3,15.00,45.00,7.42,22.26,7.42,22.26,0.15,3.34,25.60
121002508,Kamill Cream Classic Camomil 150ml,1,513335,3/31/2026,2,15.00,30.00,10.90,21.8,10.90,21.80,0.15,3.27,25.07
121002508,Kamill Cream Classic Camomil 150ml,1,533318,4/30/2026,3,15.00,45.00,9.51,28.53,9.51,28.53,0.15,4.28,32.81
121002513,Kamill Hand Cream Soft & Dry 75ml Tube,1,501843,4/30/2026,1,14.00,14.00,9.75,9.75,9.75,9.75,0.15,1.46,11.21
121002511,Kamill Skin Cream Classic 200ml (Jar),1,518904,4/30/2026,3,17.00,51.00,11.66,34.98,11.66,34.98,0.15,5.25,40.23
121002506,kamill Skin Cream Classic/Camomil 250ml,1,548056,4/30/2027,3,21.00,63.00,12.22,36.66,12.22,36.66,0.15,5.50,42.16
111001250,Kapect  Susp120ml,2307289,540887,8/29/2026,3,9.30,27.90,9.30,27.9,6.74,20.23,0,0.00,20.23
121014963,Katrina Hair Color,1,534064,1/14/2027,26,6.00,156.00,2.50,65,2.50,65.00,0.15,9.75,74.75
121014963,Katrina Hair Color,33,511419,10/31/2025,10,6.00,60.00,2.50,25,2.50,25.00,0.15,3.75,28.75
121014963,Katrina Hair Color,1,510190,6/14/2026,2,6.00,12.00,2.50,5,2.50,5.00,0.15,0.75,5.75
121014963,Katrina Hair Color,1,488734,3/14/2026,2,6.00,12.00,3.00,6,3.00,6.00,0.15,0.90,6.90
121019911,Kenana Dental Floss Mint Wax,1,538953,9/1/2029,5,10.00,50.00,3.75,18.75,3.75,18.75,0,0.00,18.75
121002517,Kent Cream Bleach Original,1,500724,1/1/2027,2,16.00,32.00,8.14,16.28,8.14,16.28,0.15,2.44,18.72
111004022,Keppra 100mg/ml Oral Sol,1515,493558,1/31/2025,1,282.30,282.30,282.30,282.3,256.64,256.64,0,0.00,256.64
121019163,Keratin Therapy Maintenance Shampo 250ml,1,515939,11/30/2028,2,65.00,130.00,36.69,73.38,36.69,73.38,0.15,11.01,84.39
151000652,Kiko Milk Powder Container 3 Pic 01623,1,449344,12/1/1999,1,16.00,16.00,15.00,15,9.75,9.75,0.15,1.46,11.21
121016878,Klare Acne Prone Skin Soap 100gm,1,472703,10/31/2025,1,15.00,15.00,7.50,7.5,7.50,7.50,0.15,1.13,8.63
121016878,Klare Acne Prone Skin Soap 100gm,1,524535,7/31/2026,1,15.00,15.00,7.50,7.5,7.50,7.50,0.15,1.13,8.63
121016878,Klare Acne Prone Skin Soap 100gm,1,548091,12/31/2026,3,15.00,45.00,7.50,22.5,7.50,22.50,0.15,3.38,25.88
121016353,Klare Sulphur And Salicylic Soap 100g,1,548092,8/31/2027,6,15.00,90.00,7.50,45,7.50,45.00,0.15,6.75,51.75
121016879,Klare Sulphur Resorcinol Soap 100gm,1,547891,7/31/2026,6,15.00,90.00,7.50,45,7.50,45.00,0.15,6.75,51.75
121016877,Klare Sulphur Soap 100gm,1,548234,2/28/2027,6,15.00,90.00,4.80,28.8,4.80,28.80,0.15,4.32,33.12
121016877,Klare Sulphur Soap 100gm,1,537948,6/30/2027,6,15.00,90.00,7.20,43.2,7.20,43.20,0.15,6.48,49.68
121016880,Klare Tar Shampo 110ml,1,515497,7/1/2026,3,25.00,75.00,12.50,37.5,12.50,37.50,0.15,5.63,43.13
111001275,Klavox  ds 228mg/5ml  70ml  p,1151376,520657,11/30/2025,1,15.25,15.25,15.25,15.25,9.15,9.15,0,0.00,9.15
111001275,Klavox  ds 228mg/5ml  70ml  p,2000768,545538,6/4/2026,4,15.25,61.00,15.25,61,7.63,30.50,0,0.00,30.50
111001277,Klavox ds  156mg/5ml   100ml   p,1153162,512311,1/1/2026,2,17.95,35.90,17.95,35.9,9.72,19.45,0,0.00,19.45
111001277,Klavox ds  156mg/5ml   100ml   p,1153164,540889,1/1/2026,1,17.95,17.95,17.95,17.95,8.98,8.98,0,0.00,8.98
111001278,klavox ds 312mg/5ml   100ml   p,1147603,526713,7/31/2025,1,29.30,29.30,29.30,29.3,16.41,16.41,0,0.00,16.41
111001278,klavox ds 312mg/5ml   100ml   p,1153172,540890,1/1/2026,3,29.30,87.90,29.30,87.9,14.65,43.95,0,0.00,43.95
111001279,Klavox ds 457mg/5ml 70ml  p,2000466,545539,5/22/2026,1,26.65,26.65,26.65,26.65,13.33,13.33,0,0.00,13.33
111001280,klavox tabs  375mg blst  20 p,2000423,546197,5/10/2027,1,33.10,33.10,33.10,33.1,16.55,16.55,0,0.00,16.55
111001281,klavox tabs 1gm blast 14  p,1153267,532484,3/2/2027,1,70.65,70.65,70.65,70.65,30.72,30.72,0,0.00,30.72
111001282,Klavox tabs 625gm blast  20 p,1148886,511588,8/31/2026,3,57.40,172.20,57.40,172.2,29.66,88.97,0,0.00,88.97
121020179,Knooz Halwa Nella 370gm,1,534065,3/30/2029,7,10.00,70.00,5.20,36.4,5.20,36.40,0.15,5.46,41.86
121020179,Knooz Halwa Nella 370gm,1,547892,9/30/2029,5,10.00,50.00,5.20,26,5.20,26.00,0.15,3.90,29.90
121021763,Koleston Max 304/1 Med Ash Brown 110ml,1,515961,9/30/2026,5,20.00,100.00,10.80,54,10.80,54.00,0.15,8.10,62.10
121021763,Koleston Max 304/1 Med Ash Brown 110ml,1,512729,7/30/2026,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121021762,Koleston Max 307/17 Fros Choco 110ml,1,512726,12/31/2025,1,20.00,20.00,10.80,10.8,10.80,10.80,0.15,1.62,12.42
121021764,Koleston Max 308/1 Deep Ash  110ml,1,512744,7/10/2026,2,20.00,40.00,10.80,21.6,10.80,21.60,0.15,3.24,24.84
121002573,Koleston N. 6/77 Chilli Brown,1,456252,4/5/2025,3,26.00,78.00,15.50,46.5,15.50,46.50,0.15,6.98,53.48
121010798,Koleston N. 80 Light Blonde,1,456253,5/12/2025,3,26.00,78.00,15.50,46.5,15.50,46.50,0.15,6.98,53.48
121016197,Koleston Root Concealer Spray 75ml,1,512612,8/30/2026,2,32.00,64.00,22.00,44,22.00,44.00,0.15,6.60,50.60
143000270,Kotex Maxi - FL Night Time White 10x8pcs,1,429311,12/1/1999,9,14.00,126.00,11.10,99.9,11.10,99.90,0.15,14.99,114.89
143000270,Kotex Maxi - FL Night Time White 10x8pcs,1,323253,12/1/1999,3,13.00,39.00,11.10,33.3,11.10,33.30,0.15,5.00,38.30
143000264,Kotex Maxi - FL Normal Designer 4x50pcs,1,453269,12/1/1999,4,36.00,144.00,27.00,108,22.50,90.00,0.15,13.50,103.50
143000262,Kotex Maxi - FL Normal Designer 6x30pcs,1,453265,12/1/1999,1,24.00,24.00,18.00,18,15.80,15.80,0.15,2.37,18.17
143000268,Kotex Maxi - FL Super Designer 12x10pcs,1,517945,12/1/1999,6,9.00,54.00,6.50,39,5.42,32.50,0.15,4.88,37.38
143000265,Kotex Maxi - FL Super Designer 4x50pcs,1,548425,12/1/1999,3,36.00,108.00,22.50,67.5,21.83,65.48,0.15,9.82,75.30
143000347,Kotex Maxi Cotton Maxi Super 6x26,1,548427,12/1/1999,3,24.00,72.00,15.00,45,14.55,43.65,0.15,6.55,50.20
143000375,Kotex Natural Eve Super 16x16,1,517951,12/1/1999,2,24.00,48.00,18.00,36,18.00,36.00,0.15,5.40,41.40
121011026,Krem Kap Exfoliating Face & Body Scrub 150ml,1,548129,7/31/2029,6,29.00,174.00,16.80,100.8,16.80,100.80,0.15,15.12,115.92
121002581,Kremkap Body Face Scrub Exfolting Cream 500ml,1,548130,7/31/2029,6,42.00,252.00,32.50,195,32.50,195.00,0.15,29.25,224.25
121021343,La Roche Poasay Effaclar K+ Oily Skin 40ml,1,506457,12/30/2025,1,148.70,148.70,59.00,59,59.00,59.00,0.15,8.85,67.85
121019144,La Roche Posay Effaclar Duo Spf 30 Cream 40nl,1,501201,9/1/2025,2,170.43,340.86,59.00,118,59.00,118.00,0.15,17.70,135.70
121016267,Labello 24h melt in blackberry shine 4.8g,1,524974,9/30/2026,12,14.00,168.00,7.89,94.68,7.89,94.68,0.15,14.20,108.88
121021004,Labello Lip Care Active 4.8g,1,533281,10/1/2026,2,14.00,28.00,7.89,15.78,7.89,15.78,0.15,2.37,18.15
121002598,Labello Lip Care Cherry 4.8g,1,534599,11/1/2026,9,14.00,126.00,7.89,71.01,7.89,71.01,0.15,10.65,81.66
121012290,Labello Lip Care Fruit Shine Pink Watermelon 4.8g,1,546899,5/1/2026,5,14.00,70.00,7.89,39.45,7.89,39.45,0.15,5.92,45.37
121014917,Labello Lip Care Original 4.8g,1,546804,11/1/2026,12,14.00,168.00,7.89,94.68,7.89,94.68,0.15,14.20,108.88
121014917,Labello Lip Care Original 4.8g,1,500844,5/31/2026,3,14.00,42.00,7.89,23.67,7.89,23.67,0.15,3.55,27.22
121014917,Labello Lip Care Original 4.8g,1,524565,10/30/2026,12,14.00,168.00,7.89,94.68,7.89,94.68,0.15,14.20,108.88
121002600,Labello Lip Care Rose 4.8 GR,1,509097,6/30/2026,1,14.00,14.00,7.89,7.89,7.89,7.89,0.15,1.18,9.07
121002599,Labello Lip Care Strawberry 4.8 Card,1,546950,9/30/2026,12,14.00,168.00,7.89,94.68,7.89,94.68,0.15,14.20,108.88
121018333,Labello Peach Shine 4.8 gm,1,547346,7/31/2026,11,14.00,154.00,7.89,86.79,7.89,86.79,0.15,13.02,99.81
121018333,Labello Peach Shine 4.8 gm,1,515876,5/31/2026,2,14.00,28.00,7.89,15.78,7.89,15.78,0.15,2.37,18.15
121010172,Lacalut Aktiv Mouth Wash 300ml,1,496643,1/31/2026,2,33.00,66.00,18.50,37,18.50,37.00,0.15,5.55,42.55
111001288,Lactulose Syrup,2402725,540891,3/30/2026,3,17.00,51.00,17.00,51,12.89,38.68,0,0.00,38.68
143000072,Ladies Paper Panties  L1,1,461056,8/1/2025,2,16.00,32.00,10.24,20.48,10.24,20.48,0.15,3.07,23.55
143000075,Ladies Paper Panties  XL,1,534059,12/1/1999,5,12.00,60.00,7.75,38.75,7.75,38.75,0.15,5.81,44.56
143000075,Ladies Paper Panties  XL,1,517654,8/31/1932,1,12.00,12.00,8.50,8.5,8.50,8.50,0.15,1.28,9.78
143000076,Ladies Paper Panties  XXL,1,548089,6/29/1934,3,12.00,36.00,8.50,25.5,8.50,25.50,0.15,3.83,29.33
143000077,Ladies Paper Panties  XXXL,1,509085,12/1/1999,2,12.00,24.00,8.50,17,8.50,17.00,0.15,2.55,19.55
143000077,Ladies Paper Panties  XXXL,1,548100,6/29/1934,3,12.00,36.00,8.50,25.5,8.50,25.50,0.15,3.83,29.33
121006852,Lady Speed Stick 24/7 Fusion  Fusion Roll-On,1,476549,4/30/2025,3,18.00,54.00,14.00,42,14.00,42.00,0.15,6.30,48.30
121014561,Lady Speed Stick Cherry Blossom 65g,1,524422,2/28/2026,1,27.00,27.00,15.00,15,15.00,15.00,0.15,2.25,17.25
121014561,Lady Speed Stick Cherry Blossom 65g,1,539113,9/30/2025,1,27.00,27.00,15.00,15,15.00,15.00,0.15,2.25,17.25
121014561,Lady Speed Stick Cherry Blossom 65g,1,548131,12/31/2025,5,27.00,135.00,15.00,75,15.00,75.00,0.15,11.25,86.25
121013976,Lady Speed Stick Fresh & Essence 48h 65g,1,547187,12/31/2025,5,27.00,135.00,15.00,75,15.00,75.00,0.15,11.25,86.25
121013976,Lady Speed Stick Fresh & Essence 48h 65g,1,475089,4/30/2025,3,27.00,81.00,13.50,40.5,13.50,40.50,0.15,6.08,46.58
121002630,Lady Speed Stick Orchard Blossom,1,524424,9/1/2025,2,27.00,54.00,15.00,30,15.00,30.00,0.15,4.50,34.50
121002636,Lady Speed Stick Stick 24/7 Fresh Fusion,1,475088,4/30/2025,1,27.00,27.00,14.00,14,14.00,14.00,0.15,2.10,16.10
121002636,Lady Speed Stick Stick 24/7 Fresh Fusion,1,547185,12/1/2025,6,27.00,162.00,15.00,90,15.00,90.00,0.15,13.50,103.50
121016687,lakme Collage Hydrox 6% 90ml,1,449234,5/5/2026,2,10.00,20.00,10.00,20,6.50,13.00,0.15,1.95,14.95
121016434,Lakme Creme Hair Color 60ml,1,447971,7/1/2026,2,20.00,40.00,20.00,40,13.00,26.00,0.15,3.90,29.90
121016434,Lakme Creme Hair Color 60ml,1,461742,8/1/2025,30,21.74,652.20,13.91,417.3,13.91,417.30,0.15,62.60,479.90
111001290,Lamictal 100mg tabs box/30,9DT6-F,540892,10/1/2026,1,91.30,91.30,91.30,91.3,79.39,79.39,0,0.00,79.39
111001298,Lamisil 1% 15 gm cream,7P8E,539766,4/30/2027,3,23.15,69.45,23.15,69.45,19.29,57.87,0,0.00,57.87
111001299,Lamisil 1% spray 30 ml,G10335,539767,4/30/2025,2,43.20,86.40,43.20,86.4,36.00,72.00,0,0.00,72.00
111002828,Lantus Solostar 100 I.U./ML 5DPS,3F9405A,540894,10/31/2026,0.6,296.45,177.87,296.45,177.87,269.50,161.70,0,0.00,161.70
151001519,Latex Powder Free Gloves Medium,1,484003,12/1/1999,5,45.00,225.00,12.50,62.5,12.50,62.50,0,0.00,62.50
111004755,Laxilose Syrup 300ml,17860,530352,5/30/2026,1,18.45,18.45,18.45,18.45,11.83,11.83,0,0.00,11.83
111004740,Laxocodl 5mg Suppos,5903,538387,5/21/2026,6,7.55,45.30,7.55,45.3,6.29,37.75,0,0.00,37.75
111003434,Legalon 140mg 100 Cap,8160460,532147,12/31/2026,1,146.00,146.00,146.00,146,126.96,126.96,0,0.00,126.96
111003434,Legalon 140mg 100 Cap,8160460,502517,12/31/2026,1,146.00,146.00,146.00,146,126.96,126.96,0,0.00,126.96
111003383,Lejam 30g 4Tab,1152667,525425,11/1/2026,0.25,67.00,16.75,67.00,16.75,40.20,10.05,0,0.00,10.05
111003383,Lejam 30g 4Tab,1152667,512410,11/1/2026,0.5,67.00,33.50,67.00,33.5,41.88,20.94,0,0.00,20.94
111001321,Levemir Flexpen 5×3ml  (box/5),PTSCY83S1,547532,3/31/2026,1,262.55,262.55,238.68,238.68,238.68,238.68,0,0.00,238.68
111001323,Levitra 20mg Tabs,BXK0U51,547540,12/31/2025,1.25,93.95,117.44,81.70,102.13,81.70,102.13,0,0.00,102.13
111003910,Levoflox 500mg 5 Tab,3724309,540895,7/1/2027,1,49.90,49.90,49.90,49.9,24.95,24.95,0,0.00,24.95
111003212,Levox 500mg 5tab,1968,523981,3/1/2027,2,55.45,110.90,55.45,110.9,33.27,66.55,0,0.00,66.55
111003239,Levox 750 mg 5p,1970,530617,3/11/2027,1,71.95,71.95,45.05,45.05,45.05,45.05,0,0.00,45.05
111003234,Levozal 5mg 20 Tab,AF0209,545542,6/1/2026,2,20.50,41.00,20.50,41,13.16,26.31,0,0.00,26.31
111004155,Levozal Oral Solution,BA0031,540896,1/1/2026,1,28.50,28.50,28.50,28.5,18.29,18.29,0,0.00,18.29
111003879,Levozin 5mg 20 Tab,f230057,544910,1/31/2027,1,15.95,15.95,7.84,7.84,7.84,7.84,0,0.00,7.84
111003278,Liblab Syrup 100ml,1149125,518094,8/1/2025,1,38.65,38.65,38.65,38.65,12.88,12.88,0,0.00,12.88
121002758,Lifeboy Hand wash Total 200ml,1,472780,3/31/2026,1,15.00,15.00,9.20,9.2,9.20,9.20,0.15,1.38,10.58
121021765,Lifebuoy Boday Wash Cool Fresh 300ml,1,516036,10/3/2026,1,20.00,20.00,13.96,13.96,13.96,13.96,0.15,2.09,16.05
121021766,Lifebuoy Boday Wash Cool Fresh 500ml,1,548196,7/31/2027,3,40.00,120.00,25.20,75.6,25.20,75.60,0.15,11.34,86.94
121016673,Lifebuoy Body Wash Matcha Aloe Vera 300ml+kit,1,469025,4/30/2025,2,29.00,58.00,20.40,40.8,20.40,40.80,0.15,6.12,46.92
121011399,Lifebuoy Body Wash Mild Care 300ml +Kit 206320,1,496438,4/30/2026,1,29.00,29.00,20.40,20.4,20.40,20.40,0.15,3.06,23.46
121010853,Lifebuoy Body Wash Mild Care 500ml 208512,1,548197,7/31/2027,3,40.00,120.00,25.20,75.6,25.20,75.60,0.15,11.34,86.94
121010853,Lifebuoy Body Wash Mild Care 500ml 208512,1,516039,2/26/2027,1,40.00,40.00,25.20,25.2,25.20,25.20,0.15,3.78,28.98
121009278,Lifebuoy Body Wash Total 500ml 208514,1,548198,9/1/2027,3,40.00,120.00,25.20,75.6,25.20,75.60,0.15,11.34,86.94
121010977,LifeBuoy Soap Mild Care 125g,1,472781,8/31/2025,5,7.00,35.00,5.65,28.25,5.65,28.25,0.15,4.24,32.49
121010976,LifeBuoy Soap Mild Care 160g,1,464497,4/30/2025,1,9.00,9.00,7.10,7.1,7.10,7.10,0.15,1.07,8.17
121010978,LifeBuoy Soap Mild Care 70g,1,533598,9/28/2026,2,5.00,10.00,3.28,6.56,3.28,6.56,0.15,0.98,7.54
121010978,LifeBuoy Soap Mild Care 70g,1,547059,5/16/2027,6,5.00,30.00,3.28,19.68,3.28,19.68,0.15,2.95,22.63
121010978,LifeBuoy Soap Mild Care 70g,1,505355,3/31/2026,2,5.00,10.00,3.10,6.2,3.10,6.20,0.15,0.93,7.13
121002731,LifeBuoy Soap Total 125g,1,547061,8/26/2027,6,7.00,42.00,5.65,33.9,5.65,33.90,0.15,5.09,38.99
121002731,LifeBuoy Soap Total 125g,1,524791,3/4/2027,1,7.00,7.00,5.65,5.65,5.65,5.65,0.15,0.85,6.50
121002732,LifeBuoy Soap Total 160g,1,510213,11/19/2026,6,9.00,54.00,7.10,42.6,7.10,42.60,0.15,6.39,48.99
121007114,Lifebuoy Soap Total 70g,1,547062,8/26/2027,4,5.00,20.00,3.28,13.12,3.28,13.12,0.15,1.97,15.09
142000105,Lifree Adult Care Tape Xlarge Pack 4x9,1,472325,12/1/1999,1,36.50,36.50,33.00,33,33.00,33.00,0,0.00,33.00
142000105,Lifree Adult Care Tape Xlarge Pack 4x9,1,505847,12/1/1999,3,36.50,109.50,33.00,99,33.00,99.00,0,0.00,99.00
142000104,Lifree Adult Diaper Tape X large Jumbo pack 2x18,1,455338,12/1/1999,4,70.25,281.00,61.96,247.84,61.96,247.84,0,0.00,247.84
142000059,Lifree Culotte Adult Medium Jumbo 2x20 17351,1,524361,12/1/1999,1,81.25,81.25,73.35,73.35,73.35,73.35,0,0.00,73.35
142000070,Lifree Culotte Jumbo Large 2x16,1,505846,12/1/1999,1,81.25,81.25,71.54,71.54,71.54,71.54,0,0.00,71.54
142000069,Lifree Culotte Jumbo Medium 2x18 17451,1,525987,12/1/1999,6,81.25,487.50,71.54,429.22,71.54,429.22,0,0.00,429.22
141000435,Lifree Culotte Large 4x9,1,455368,12/1/1999,3,42.00,126.00,37.04,111.13,37.04,111.13,0,0.00,111.13
142000096,Lifree Culotte Maximum Mega Pack Medieum  2x36,1,533118,12/1/1999,2,153.75,307.50,125.78,251.55,125.78,251.55,0,0.00,251.55
141000437,Lifree Culotte Medium 4x10 17151,1,533117,12/1/1999,4,42.00,168.00,34.37,137.48,34.37,137.48,0,0.00,137.48
141000437,Lifree Culotte Medium 4x10 17151,1,455369,12/1/1999,1,42.00,42.00,37.04,37.04,37.04,37.04,0,0.00,37.04
142000097,Lifree Culotte Mega Pack 2x36 large,1,500301,12/1/1999,1,153.75,153.75,135.56,135.56,135.56,135.56,0,0.00,135.56
141000436,Lifree Culotte Small 4x11 17131,1,447038,12/1/1999,2,42.00,84.00,38.19,76.38,37.04,74.08,0,0.00,74.08
141000707,Lifree Culotte Small Jumbo 2x20,1,542389,12/1/1999,1,81.25,81.25,71.54,71.54,71.54,71.54,0,0.00,71.54
