Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
111002140,Singulair 10mg F.C  28tab,1522490,484778,3/1/2025,1,111.20,111.20,111.20,111.2,96.70,96.70,0,0.00,96.70
121004290,Sinomarin ADT Nasal Wash 125ml,221055,510740,10/21/2025,1,54.00,54.00,54.00,54,38.02,38.02,0,0.00,38.02
121004291,Sinomarin CHD Nasal Wash 100ml,231061,541028,10/30/2026,1,54.00,54.00,54.00,54,39.31,39.31,0,0.00,39.31
121000240,SM Baby Skin Care Oil 150ml,1,448666,10/30/2025,1,25.00,25.00,23.00,23,14.95,14.95,0.15,2.24,17.19
121018314,Smart condom 12pcs,1,539011,3/1/2029,21,28.00,588.00,12.38,259.98,12.38,259.98,0,0.00,259.98
121011802,Smart Therapy Bandag 100pcs (mix),1,505434,12/1/1999,8,12.00,96.00,4.20,33.6,4.20,33.60,0,0.00,33.60
121011803,Smart Therapy Bandag 50pcs (mix),1,465627,12/1/1999,12,9.00,108.00,3.25,39,3.25,39.00,0,0.00,39.00
151001473,Smart Therapy Classic Plasters 100pcs (Round),1,483973,12/1/1999,1,12.00,12.00,3.40,3.4,3.40,3.40,0,0.00,3.40
151001514,Smart Therapy Coll Spots Assorted 24pcs,1,498888,10/10/2027,1,10.00,10.00,3.35,3.35,3.35,3.35,0,0.00,3.35
151001145,Smart Twist 14019,1,250525,12/1/1999,2,13.00,26.00,13.00,26,8.45,16.90,0.15,2.54,19.44
111002151,Snafi tabs 20 mg RMBP  4 p,1154542,526334,1/1/2026,16.75,88.95,1489.91,88.95,1489.91,36.02,603.41,0,0.00,603.41
121008551,Soffel Floral 50ml Tube,1,517189,6/30/2025,1,17.00,17.00,10.00,10,10.00,10.00,0.15,1.50,11.50
121004344,Soft and Beautiful Coarse (Zawraa),1,548102,5/15/2028,6,45.00,270.00,23.25,139.5,23.25,139.50,0.15,20.93,160.43
121004345,Soft and Beautiful Regular (Zawraa),1,548101,5/16/2028,6,45.00,270.00,23.25,139.5,23.25,139.50,0.15,20.93,160.43
143000251,Sofy 10 Pads Wings Large 29cm-Compact 4x4x10 51012B,1,485020,12/1/1999,1,14.00,14.00,10.91,10.91,10.91,10.91,0.15,1.64,12.55
143000361,Sofy Antibacterial Musk Large 29cm 3x52,1,455334,12/1/1999,2,28.00,56.00,24.25,48.5,24.25,48.50,0.15,7.28,55.78
143000255,Sofy Compact (Soft And Secure) 50pcs Large 3x50 52112P,1,461814,12/1/1999,1,19.00,19.00,16.01,16.01,16.01,16.01,0.15,2.40,18.41
143000338,Sofy Feminine Antibacterial Musk 29cm 6x28,1,488824,12/1/1999,4,17.00,68.00,15.20,60.79,15.20,60.79,0.15,9.12,69.91
143000366,Sofy Feminine Napkin Olive 6x 24+2,1,533116,12/1/1999,4,18.00,72.00,14.10,56.4,14.10,56.40,0.15,8.46,64.86
143000357,Sofy Feminine Napkin Olive Large 29cm 12x10,1,510368,12/1/1999,5,7.00,35.00,4.67,23.33,4.67,23.33,0.15,3.50,26.83
143000359,Sofy Feminine Napkin Olive Large 29cm 6x30,1,455330,12/1/1999,4,15.00,60.00,11.64,46.56,11.64,46.56,0.15,6.98,53.54
143000325,Sofy Feminine Napkin Slim Anti-Bacteria Large 29cm 3x52,1,455332,12/1/1999,2,28.00,56.00,24.25,48.5,24.25,48.50,0.15,7.28,55.78
143000098,Sofy Fem.Nap.30 Pads Wings Large 6x30,1,455328,12/1/1999,3,15.00,45.00,11.64,34.92,11.64,34.92,0.15,5.24,40.16
143000324,Sofy Gentle To Skin Anti-Bacteria 29cm Large 6x28,1,461816,12/1/1999,3,17.00,51.00,15.20,45.59,15.20,45.59,0.15,6.84,52.43
143000365,Sofy Pantyliners Olive Regular 8x40,1,455373,12/1/1999,6,18.00,108.00,15.95,95.67,15.95,95.67,0.15,14.35,110.02
143000257,Sofy Slim Gent To Skin 29cm Large (50+6)x3,1,455329,12/1/1999,3,24.00,72.00,20.37,61.11,20.37,61.11,0.15,9.17,70.28
143000253,Sofy Slim (Gentle To Skin) 23cm Regular 30x6,1,533113,12/1/1999,3,15.00,45.00,10.80,32.4,10.80,32.40,0.15,4.86,37.26
143000253,Sofy Slim (Gentle To Skin) 23cm Regular 30x6,1,489042,12/1/1999,6,15.00,90.00,11.64,69.84,11.64,69.84,0.15,10.48,80.32
143000341,Sofy Soft Secure Pad Slim 29cm Large 6x36,1,481749,12/1/1999,4,14.00,56.00,10.83,43.33,10.83,43.33,0.15,6.50,49.83
111002154,Solpadeine Capsules,J92X,536369,5/31/2027,8,13.15,105.20,13.15,105.2,10.96,87.67,0,0.00,87.67
111002155,Solpadeine Soluble tabs box/24 eff,R35U,545684,10/10/2026,22,13.15,289.30,13.15,289.3,10.96,241.10,0,0.00,241.10
111002155,Solpadeine Soluble tabs box/24 eff,L62N,536384,8/31/2026,2,13.15,26.30,13.15,26.3,10.96,21.92,0,0.00,21.92
121021843,Soma Massage&Body Oil 170ml,1,515577,5/1/2026,5,15.00,75.00,7.00,35,7.00,35.00,0.15,5.25,40.25
111002162,Soolan syrup,934,491445,5/22/2025,1,6.20,6.20,6.20,6.2,5.17,5.17,0,0.00,5.17
111002164,Sortiva - H 50/12.5mg rmbp 30 p,1149377,541030,8/1/2026,1,41.90,41.90,41.90,41.9,30.38,30.38,0,0.00,30.38
111002166,Sortiva tabs 50mg rmbp 30 p,1153471,524021,12/1/2027,2,45.35,90.70,45.35,90.7,29.10,58.20,0,0.00,58.20
111002166,Sortiva tabs 50mg rmbp 30 p,1153471,522641,12/31/2027,1,45.35,45.35,45.35,45.35,29.07,29.07,0,0.00,29.07
111003486,Spasmolyt 20mg 30 Tab,8165050,536745,10/1/2026,3,22.05,66.15,22.05,66.15,18.38,55.13,0,0.00,55.13
121008680,Spiral Lift Ankle Support S/S No 45,46,350889,12/1/1999,1,22.00,22.00,22.00,22,12.54,12.54,0,0.00,12.54
111000003,S.S Pure Cod Liver Oil 120 Cap,4908075,476270,2/1/2025,1,115.40,115.40,115.40,115.4,88.86,88.86,0,0.00,88.86
121021846,Stella White Teeth Whiteing 6 strips,1,515612,4/30/2026,2,60.00,120.00,45.90,91.8,45.90,91.80,0.15,13.77,105.57
111003019,Strepsils Extra 24 Loz,RE865,540487,8/31/2025,1,44.00,44.00,40.00,40,30.78,30.78,0,0.00,30.78
121019828,Strepsils Extra 36 Lozen,RL013,513743,8/31/2026,2,50.00,100.00,50.00,100,42.75,85.50,0,0.00,85.50
111003902,Strepsils Ginger Warm,RT723,541031,12/31/2025,8,30.50,244.00,30.50,244,23.47,187.76,0,0.00,187.76
111004372,Strepsils Honey Lemon 36 Lozages,1,538959,3/31/2026,1,44.00,44.00,30.80,30.8,30.80,30.80,0,0.00,30.80
111002184,Strepsils Menthol 24loz,NE756,502001,9/1/2025,1.5,38.00,57.00,38.00,57,31.16,46.74,0,0.00,46.74
111002184,Strepsils Menthol 24loz,NE756,521537,9/30/2025,1,38.00,38.00,38.00,38,31.16,31.16,0,0.00,31.16
111003776,Strepsils Menthol 36loz,NE759,465551,9/1/2025,3,40.00,120.00,40.00,120,34.20,102.60,0,0.00,102.60
111002185,Strepsils Regular 24loz,1,510830,3/31/2026,3,38.00,114.00,26.52,79.56,26.52,79.56,0,0.00,79.56
111004455,Strepsils Sugarfree 36 box,1,538961,2/28/2026,3,44.00,132.00,29.20,87.6,29.20,87.60,0,0.00,87.60
111002186,Strepsils Sugarfree loz,1,538960,6/30/2026,4,30.50,122.00,22.27,89.08,22.27,89.08,0,0.00,89.08
121018279,Stylist Comb 0343,556677,450110,12/1/1999,2,7.00,14.00,7.00,14,4.55,9.10,0.15,1.37,10.47
111002192,Sudo 250gm cream,1,548134,2/28/2026,5,55.60,278.00,39.00,195,39.00,195.00,0,0.00,195.00
111002959,Sulfad 1 gm 30 Tab,wt125,540092,2/2/2025,6,230.00,1380.00,92.00,552,92.00,552.00,0,0.00,552.00
111002959,Sulfad 1 gm 30 Tab,wt125,540093,2/2/2025,3,230.00,690.00,65.00,195,65.00,195.00,0,0.00,195.00
121011993,Sun Care Castor Oil Orange 60ml,1,534075,6/30/2027,1,8.00,8.00,4.80,4.8,4.80,4.80,0.15,0.72,5.52
121007160,Sun Care Clove Oil 15ml,1,518998,12/1/1999,2,10.00,20.00,4.70,9.4,4.70,9.40,0.15,1.41,10.81
151001767,Sungshhim Insulin Pen Needle 0.25mm 31,1,524116,11/11/2025,2,70.00,140.00,42.00,84,42.00,84.00,0,0.00,84.00
121022084,Sunsilk Cond Bye Bye Hair Fall 170ml,1,539012,3/27/2027,3,21.00,63.00,16.01,48.03,16.01,48.03,0.15,7.20,55.23
121022085,Sunsilk Cond Bye Bye Moist Bomb 170ml,1,539013,3/28/2027,3,21.00,63.00,16.01,48.03,16.01,48.03,0.15,7.20,55.23
121022086,Sunsilk Cond Bye Bye Out With Damage 170ml,1,539014,4/1/2027,2,21.00,42.00,16.01,32.02,16.01,32.02,0.15,4.80,36.82
121016059,Sunsilk Cond Instant Restore 350ml,1,515714,2/13/2027,2,18.00,36.00,11.40,22.8,11.40,22.80,0.15,3.42,26.22
121014932,Sunsilk Cond Nourishing Soft Smooth 350ml,1,515712,1/31/2027,1,18.00,18.00,11.40,11.4,11.40,11.40,0.15,1.71,13.11
121017031,Sunsilk Cond Shea Butter Nourishmenr 350ml,1,513070,7/9/2026,1,22.00,22.00,14.25,14.25,14.25,14.25,0.15,2.14,16.39
121004444,Sunsilk Cond Shine Strenght 350ml 203953,1,515711,1/13/2027,1,18.00,18.00,11.40,11.4,11.40,11.40,0.15,1.71,13.11
121011259,Sunsilk Cond Stunning Black Shine 350ml,1,515713,1/13/2027,3,18.00,54.00,11.40,34.2,11.40,34.20,0.15,5.13,39.33
121016959,Sunsilk Conditioner Coconut Moisture 350ml,1,513064,3/30/2026,1,22.00,22.00,14.25,14.25,14.25,14.25,0.15,2.14,16.39
121016960,Sunsilk Conditioner Curls Moisture 350ml,1,513065,8/31/2026,1,22.00,22.00,14.75,14.75,14.75,14.75,0.15,2.21,16.96
121004448,Sunsilk Conditioner Hair Fall Solution 350ml 203956,1,469055,10/31/2025,3,18.00,54.00,11.40,34.2,11.40,34.20,0.15,5.13,39.33
121016961,Sunsilk Conditioner Honey Anti Breakage 350ml,1,513066,6/30/2025,1,22.00,22.00,14.25,14.25,14.25,14.25,0.15,2.14,16.39
121018752,Sunsilk Conditioner Micellar Volume 350ml,1,463120,9/30/2025,3,22.00,66.00,14.25,42.75,14.25,42.75,0.15,6.41,49.16
121016963,Sunsilk Conditioner Thick Long 350ml,1,513069,6/30/2026,1,22.00,22.00,14.25,14.25,14.25,14.25,0.15,2.14,16.39
121021171,Sunsilk Hair Cream Anti Hair Fall  275ml,1,547151,12/28/2026,3,18.00,54.00,10.50,31.5,10.50,31.50,0.15,4.73,36.23
121021172,Sunsilk Hair Cream Defined Curls 275ml,1,547152,1/13/2027,3,18.00,54.00,10.50,31.5,10.50,31.50,0.15,4.73,36.23
121021722,Sunsilk Hair Cream Frizz Proff 275ml,1,547153,10/25/2026,2,18.00,36.00,10.50,21,10.50,21.00,0.15,3.15,24.15
121018935,Sunsilk Hair Cream Soft Smooth 275ml,1,547154,11/16/2026,3,18.00,54.00,10.50,31.5,10.50,31.50,0.15,4.73,36.23
121017032,Sunsilk Hair Mist Wild Damage Rose 160ml,1,463053,6/30/2024,4,28.00,112.00,20.50,82,20.50,82.00,0.15,12.30,94.30
121004501,Sunsilk Sham Dream Soft Smooth 200ml,1,539015,3/3/2027,2,11.00,22.00,6.83,13.66,6.83,13.66,0.15,2.05,15.71
121004501,Sunsilk Sham Dream Soft Smooth 200ml,1,488710,7/31/2026,2,11.00,22.00,6.83,13.66,6.83,13.66,0.15,2.05,15.71
121009280,Sunsilk Sham Dream Soft Smooth 400ml,1,548082,8/8/2027,6,20.00,120.00,11.51,69.06,11.51,69.06,0.15,10.36,79.42
121004503,Sunsilk Sham Dream Soft Smooth 700ml,1,513074,2/24/2026,1,28.00,28.00,18.78,18.78,18.78,18.78,0.15,2.82,21.60
121004503,Sunsilk Sham Dream Soft Smooth 700ml,1,534125,5/4/2027,1,28.00,28.00,18.78,18.78,18.78,18.78,0.15,2.82,21.60
121004493,Sunsilk Sham Hair Fall Solution 200ml 203881,1,515716,11/27/2026,4,11.00,44.00,6.83,27.32,6.83,27.32,0.15,4.10,31.42
121004493,Sunsilk Sham Hair Fall Solution 200ml 203881,1,488707,4/4/2026,1,11.00,11.00,6.83,6.83,6.83,6.83,0.15,1.02,7.85
121004494,Sunsilk Sham Hair Fall Solution 400ml 203900,1,548078,7/2/2027,6,20.00,120.00,11.51,69.06,11.51,69.06,0.15,10.36,79.42
121004495,Sunsilk Sham Hair Fall solution 700ml 203913,1,513072,6/30/2026,1,28.00,28.00,18.79,18.79,18.79,18.79,0.15,2.82,21.61
121004495,Sunsilk Sham Hair Fall solution 700ml 203913,1,548079,1/5/2027,3,28.00,84.00,18.79,56.37,18.79,56.37,0.15,8.46,64.83
121016100,Sunsilk Sham Instant Restore 200ml,1,456919,7/31/2025,1,11.00,11.00,6.83,6.83,6.83,6.83,0.15,1.02,7.85
121016100,Sunsilk Sham Instant Restore 200ml,1,496410,7/31/2026,4,11.00,44.00,6.83,27.32,6.83,27.32,0.15,4.10,31.42
121015867,Sunsilk Sham Instant Restore 400ml,1,548080,7/7/2027,6,20.00,120.00,11.51,69.06,11.51,69.06,0.15,10.36,79.42
121015867,Sunsilk Sham Instant Restore 400ml,1,511015,12/24/2026,1,20.00,20.00,11.51,11.51,11.51,11.51,0.15,1.73,13.24
121015901,Sunsilk Sham Instant Restore 700ml,1,548081,9/1/2027,3,28.00,84.00,18.78,56.34,18.78,56.34,0.15,8.45,64.79
121004482,Sunsilk Sham Shine Strenght 200ml 203878,1,546929,9/1/2026,5,11.00,55.00,6.83,34.15,6.83,34.15,0.15,5.12,39.27
121004499,Sunsilk Sham Shine Strength 400ml 203897,1,546930,4/1/2027,6,20.00,120.00,11.51,69.06,11.51,69.06,0.15,10.36,79.42
121004500,Sunsilk Sham Shine Strength 700ml 203910,1,513073,1/1/2027,1,28.00,28.00,18.78,18.78,18.78,18.78,0.15,2.82,21.60
121010995,Sunsilk Sham Stunning Black Shine 200ml,1,453072,1/23/2025,1,11.00,11.00,6.50,6.5,6.50,6.50,0.15,0.98,7.48
121010995,Sunsilk Sham Stunning Black Shine 200ml,1,500653,5/31/2026,2,11.00,22.00,6.83,13.66,6.83,13.66,0.15,2.05,15.71
121010996,Sunsilk Sham Stunning Black Shine 400ml,1,548083,5/26/2027,6,20.00,120.00,11.51,69.06,11.51,69.06,0.15,10.36,79.42
121010996,Sunsilk Sham Stunning Black Shine 400ml,1,515719,1/29/2027,2,20.00,40.00,11.51,23.02,11.51,23.02,0.15,3.45,26.47
121010997,Sunsilk Sham Stunning Black Shine 700ml,1,534126,3/29/2027,3,28.00,84.00,18.79,56.37,18.79,56.37,0.15,8.46,64.83
121016964,Sunsilk Shampo Coconut Moisture 400ml,1,538876,1/18/2027,2,21.00,42.00,12.68,25.36,12.68,25.36,0.15,3.80,29.16
121017037,Sunsilk Shampo Curls Moisture With Argan 400ml,1,470211,10/31/2025,1,21.00,21.00,12.68,12.68,12.68,12.68,0.15,1.90,14.58
121018378,Sunsilk Shampo Jasmin Refresh 400ml,1,462432,3/22/2025,1,21.00,21.00,12.68,12.68,12.68,12.68,0.15,1.90,14.58
121017039,Sunsilk Shampo Micellar Volume 400ml,1,463199,4/17/2025,1,21.00,21.00,12.68,12.68,12.68,12.68,0.15,1.90,14.58
121018493,Sunsilk Shampo Thick & Long 400 Ml,1,499881,5/31/2025,1,21.00,21.00,12.68,12.68,12.68,12.68,0.15,1.90,14.58
121018493,Sunsilk Shampo Thick & Long 400 Ml,1,538886,5/11/2027,3,21.00,63.00,12.68,38.04,12.68,38.04,0.15,5.71,43.75
121017298,Supaporn Whitening Scrup Soap Loofa,1,450677,6/30/2025,10,31.00,310.00,24.00,240,24.00,240.00,0.15,36.00,276.00
111004380,Super Royal Jelly,l3353,548431,9/30/2027,3,169.00,507.00,169.00,507,67.60,202.80,0,0.00,202.80
111004796,Super Yeast Collagen,l0137,548435,12/12/2026,3,98.00,294.00,98.00,294,39.20,117.60,0,0.00,117.60
121014875,Supporto Ankle Support (S),1,331109,12/1/1999,1,20.00,20.00,14.00,14,14.00,14.00,0.15,2.10,16.10
111002197,Suprax  100mg susp 60ml,230148,528815,5/1/2026,1,44.95,44.95,26.97,26.97,26.97,26.97,0,0.00,26.97
111002197,Suprax  100mg susp 60ml,230171,538087,5/24/2026,5,44.95,224.75,44.95,224.75,26.97,134.86,0,0.00,134.86
111002197,Suprax  100mg susp 60ml,220301,511140,9/1/2025,1,44.95,44.95,44.95,44.95,24.35,24.35,0,0.00,24.35
111002199,Suprax 400mg caps  6  s,230146,523467,4/14/2026,1,72.50,72.50,72.50,72.5,50.44,50.44,0,0.00,50.44
121015664,Sweet Baby Glass 240ml,?,450355,12/1/1999,2,20.00,40.00,20.00,40,13.00,26.00,0.15,3.90,29.90
111002208,Symbicort 160mcgTarb. 120 dos,SNMG,545656,12/31/2025,2,169.80,339.60,169.80,339.6,147.66,295.32,0,0.00,295.32
111004286,Synjadi 12.5/1000 60 Tab,F68953,543606,1/31/2027,1,171.50,171.50,171.50,171.5,149.14,149.14,0,0.00,149.14
111004427,Synjardi 5/1000 60tab,F04280,547665,5/31/2026,1,171.50,171.50,149.14,149.14,149.14,149.14,0,0.00,149.14
111004362,Synjardy 12.5/850 mg Tab,204942,483158,7/31/2025,1,165.80,165.80,165.80,165.8,144.18,144.18,0,0.00,144.18
111004023,Synjardy 5/850 mg tab,e85456,529034,2/28/2026,2,165.80,331.60,144.18,288.36,144.18,288.36,0,0.00,288.36
111003048,Systane Eye Drops 15ml,12HYW,547666,7/31/2026,1,31.05,31.05,25.87,25.87,25.87,25.87,0,0.00,25.87
111003048,Systane Eye Drops 15ml,127k0,541376,1/31/2026,1,31.05,31.05,31.05,31.05,25.87,25.87,0,0.00,25.87
111003680,Systane Ultra UD Eye Drops,24065a,528133,1/31/2026,1,47.80,47.80,47.80,47.8,39.83,39.83,0,0.00,39.83
111002221,Tabiflex Cool Gel 50g,4KK336D,547667,1/23/2027,4,13.45,53.80,7.47,29.88,7.47,29.88,0,0.00,29.88
111002221,Tabiflex Cool Gel 50g,4KK336D,543894,1/23/2027,2,13.45,26.90,13.45,26.9,8.07,16.14,0,0.00,16.14
111002226,Tabocine 100mg 10Cap,4LA260,531358,4/8/2027,1,28.85,28.85,20.20,20.2,20.20,20.20,0,0.00,20.20
111002226,Tabocine 100mg 10Cap,4la262,541377,6/12/2027,3,28.85,86.55,28.85,86.55,20.04,60.11,0,0.00,60.11
111002868,Tabunex Nasal Spray,4UW1098,541032,1/18/2027,2,46.25,92.50,46.25,92.5,28.91,57.82,0,0.00,57.82
111003185,Tabuvan 160mg 30Tab,3HJ210,544938,2/4/2026,1,36.10,36.10,27.44,27.44,27.44,27.44,0,0.00,27.44
111003185,Tabuvan 160mg 30Tab,4hj255,524028,2/20/2027,1,36.10,36.10,36.10,36.1,28.58,28.58,0,0.00,28.58
111003185,Tabuvan 160mg 30Tab,4hj256,544939,2/21/2027,1,36.10,36.10,28.58,28.58,28.58,28.58,0,0.00,28.58
111004144,Tabuvan 40mg tab,3HE012,546199,11/1/2026,1,19.60,19.60,19.60,19.6,15.52,15.52,0,0.00,15.52
111003184,Tabuvan 80mg 30Tab,4HH522,547668,6/9/2027,1,32.95,32.95,27.46,27.46,27.46,27.46,0,0.00,27.46
121016257,Tahara Intimate Wash 100ml,1,534068,2/2/2026,2,18.00,36.00,11.50,23,11.50,23.00,0.15,3.45,26.45
121015907,Tahara Musk Purity Wipes 20wipes,1,500618,8/1/2025,5,20.00,100.00,10.60,53,10.60,53.00,0.15,7.95,60.95
121015907,Tahara Musk Purity Wipes 20wipes,1,505392,7/16/2025,3,20.00,60.00,10.60,31.8,10.60,31.80,0.15,4.77,36.57
121017541,Tahara Musk Purity Wipes Travel Pack 20pcs,1,488711,8/1/2025,2,22.00,44.00,11.50,23,11.50,23.00,0.15,3.45,26.45
121017541,Tahara Musk Purity Wipes Travel Pack 20pcs,1,485621,3/1/2025,3,22.00,66.00,13.50,40.5,13.50,40.50,0.15,6.08,46.58
121014974,Tayammum,1,428525,12/1/1999,1,25.00,25.00,15.00,15,15.00,15.00,0.15,2.25,17.25
111002241,Tears Natural Free Drops,23323A,540732,7/31/2025,1,45.00,45.00,45.00,45,37.50,37.50,0,0.00,37.50
111002241,Tears Natural Free Drops,15cf7c,522644,1/31/2026,7,26.55,185.85,25.00,175,20.84,145.85,0,0.00,145.85
121021817,Tece Cotton Swab 100pcs 2550,1,548166,3/10/1934,3,8.00,24.00,3.25,9.75,3.25,9.75,0.15,1.46,11.21
121021815,Tece Crusher Preservative Tablet,1,513377,12/2/2028,3,12.00,36.00,5.63,16.89,5.63,16.89,0.15,2.53,19.42
121018280,Tece Floss Toothpicks 100pcs,1,547877,5/1/2027,3,15.00,45.00,8.16,24.48,8.16,24.48,0,0.00,24.48
121019021,Tece Floss Toothpicks 200pcs 2805,1,547878,10/18/1932,3,10.00,30.00,5.50,16.5,5.50,16.50,0.15,2.48,18.98
121018281,Tece Floss Toothpicks 40pcs,44,548168,2/28/1934,3,10.00,30.00,4.75,14.25,4.75,14.25,0,0.00,14.25
121018281,Tece Floss Toothpicks 40pcs,4444,548169,12/20/2026,3,10.00,30.00,4.75,14.25,4.75,14.25,0,0.00,14.25
121020377,Tece Floss T/P 250 PCS HB3,1,533859,10/1/2028,3,8.00,24.00,2.25,6.75,2.25,6.75,0.15,1.01,7.76
121020377,Tece Floss T/P 250 PCS HB3,33,548167,10/1/2028,3,8.00,24.00,2.25,6.75,2.25,6.75,0.15,1.01,7.76
121019882,Tece Hot Cold Gel Pack 2791,1,449768,8/31/2024,1,26.00,26.00,16.80,16.8,16.80,16.80,0.15,2.52,19.32
121019882,Tece Hot Cold Gel Pack 2791,1,548170,5/31/2027,3,26.00,78.00,15.00,45,15.00,45.00,0.15,6.75,51.75
121019826,Tece Wooden Floss Big,1,448732,12/1/1999,1,5.00,5.00,5.00,5,3.25,3.25,0.15,0.49,3.74
121004631,Teen Spirit  Pink Crush Stick 65g,1,546695,7/31/2025,2,27.00,54.00,15.00,30,15.00,30.00,0.15,4.50,34.50
121004572,Teen Spirit Sweet Strawberry 65g,1,500728,8/31/2025,1,27.00,27.00,15.50,15.5,15.50,15.50,0.15,2.33,17.83
121004572,Teen Spirit Sweet Strawberry 65g,1,547188,9/30/2026,2,27.00,54.00,15.00,30,15.00,30.00,0.15,4.50,34.50
111002242,Tegretol 200mg 50 tab,THCA3,547669,5/31/2026,1,30.10,30.10,25.09,25.09,25.09,25.09,0,0.00,25.09
111002243,Tegretol 200mg CR 50 tab,TFWN4,536761,6/18/2026,1,40.75,40.75,40.75,40.75,33.96,33.96,0,0.00,33.96
111002244,Tegretol 400mg CR 30 tab,tfye2,541379,5/26/2026,1,34.70,34.70,34.70,34.7,28.92,28.92,0,0.00,28.92
111002245,Tegretol Syrup 100 ml,adpu50504,510916,12/31/2025,1,21.90,21.90,21.90,21.9,18.25,18.25,0,0.00,18.25
111002245,Tegretol Syrup 100 ml,adpu50574,541378,4/30/2027,2,21.90,43.80,21.90,43.8,18.25,36.50,0,0.00,36.50
