Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
111001054,Ginexin - F 40 mg,12305,498705,4/17/2026,1,89.00,89.00,89.00,89,65.01,65.01,0.15,9.75,74.76
111004794,Ginko Biloba 30 Tab,eb01-0461,548433,6/30/2027,3,168.50,505.50,168.50,505.5,67.40,202.20,0,0.00,202.20
111003863,Ginkospan 60 Capsules 60mg SPI,17678,530353,1/30/2026,3,89.00,267.00,89.00,267,51.60,154.79,0,0.00,154.79
111003863,Ginkospan 60 Capsules 60mg SPI,16951,504030,8/1/2025,2,89.00,178.00,89.00,178,55.72,111.45,0,0.00,111.45
111001059,Ginsana * G115 Caps   bot/30,P0295101,536309,8/30/2025,1,28.85,28.85,28.85,28.85,15.51,15.51,0,0.00,15.51
111004200,Glacera 15 mg Tab,23db63,511810,2/28/2025,1,37.80,37.80,37.80,37.8,22.37,22.37,0,0.00,22.37
111004700,Glacera Plus 15Mg/850Mg 60 Tab,23de07,511811,9/30/2025,1,83.75,83.75,83.75,83.75,56.08,56.08,0,0.00,56.08
111003925,Glados 15 mg 30 tab,3SL049,526694,11/15/2025,1,42.00,42.00,42.00,42,29.40,29.40,0,0.00,29.40
111003925,Glados 15 mg 30 tab,3SL047,527942,8/1/2025,1,42.00,42.00,42.00,42,29.17,29.17,0,0.00,29.17
111003787,Glados 30mg 30Tab,4SM071,547534,6/30/2026,2,71.30,142.60,49.60,99.2,49.60,99.20,0,0.00,99.20
111003787,Glados 30mg 30Tab,4SM071,547514,6/30/2026,2,71.30,142.60,62.00,124,62.00,124.00,0,0.00,124.00
111001066,Glim 1mg 30 tab,1154863,516822,2/1/2028,2,19.75,39.50,19.75,39.5,11.85,23.70,0,0.00,23.70
111001066,Glim 1mg 30 tab,1142847,536717,10/1/2026,1,19.75,19.75,19.75,19.75,11.35,11.35,0,0.00,11.35
111001066,Glim 1mg 30 tab,1,545006,1/1/2025,1,19.75,19.75,9.51,9.51,9.51,9.51,0,0.00,9.51
