Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
121000069,Adidas Deo Spray Fresh (Women) 150 ml,1,546937,9/8/2026,6,19.00,114.00,13.50,81,13.50,81.00,0.15,12.15,93.15
111000043,Adol 125mg 10 Supp,1482,484566,6/3/2026,2,4.90,9.80,4.90,9.8,4.08,8.17,0,0.00,8.17
111000043,Adol 125mg 10 Supp,1485,545119,6/3/2026,2,4.90,9.80,4.08,8.16,4.08,8.16,0,0.00,8.16
111000043,Adol 125mg 10 Supp,2338,531157,8/1/2026,5,4.90,24.50,4.08,20.4,4.08,20.40,0,0.00,20.40
111000044,Adol 250mg 10 Supp,3417,531158,12/1/2026,3,6.10,18.30,5.08,15.24,5.08,15.24,0,0.00,15.24
111000044,Adol 250mg 10 Supp,1227,545118,5/13/2026,2,6.10,12.20,5.08,10.16,5.08,10.16,0,0.00,10.16
111000045,Adol 500mg Caplets,2257,540635,7/25/2027,5,5.05,25.25,5.05,25.25,3.54,17.68,0,0.00,17.68
111000045,Adol 500mg Caplets,1287,495981,4/1/2027,2,5.05,10.10,5.05,10.1,4.21,8.42,0,0.00,8.42
111000048,Adol Drops 15 ml,5030,543676,5/8/2027,14,7.50,105.00,7.50,105,6.25,87.51,0,0.00,87.51
111000049,Adol Extra Tab,2229,545458,8/25/2025,4,6.40,25.60,6.40,25.6,3.84,15.36,0,0.00,15.36
111000052,Adol Syrup 100ml,2671,546126,9/30/2025,7,5.80,40.60,5.80,40.6,4.06,28.42,0,0.00,28.42
111000057,Advil Tab 200mg Tab,XW4D,537769,10/30/2025,4,7.15,28.60,7.15,28.6,5.96,23.83,0,0.00,23.83
111000057,Advil Tab 200mg Tab,kv9y,474131,6/1/2025,2,7.15,14.30,7.15,14.3,5.96,11.92,0,0.00,11.92
111000058,Aerius 2.5mg /5ml 150ml,1144550,527852,2/28/2025,1,23.95,23.95,23.95,23.95,19.96,19.96,0,0.00,19.96
111004615,Aerose Plus Nasal Spray,2202290001,510396,3/28/2025,2,64.90,129.80,64.90,129.8,44.89,89.79,0,0.00,89.79
121014695,Agiss Nose Deep Cleansing,1,461636,8/1/1931,2,29.00,58.00,18.56,37.12,18.56,37.12,0.15,5.57,42.69
121014700,Agiss Nose Face Cleansing,?,449554,11/30/2025,5,30.00,150.00,30.00,150,19.50,97.50,0.15,14.63,112.13
151000033,Airo Plast 10cm 500cm 2 Roll,1,498853,10/10/2025,5,15.00,75.00,5.35,26.75,5.35,26.75,0,0.00,26.75
151000036,Airo Plast C.P 5cm 4.55 M Roll,1,498851,10/10/2025,1,9.00,9.00,3.40,3.4,3.40,3.40,0,0.00,3.40
151000037,Airo Plast C.P 7.5cm 4.55 M Roll,1,498852,10/10/2025,5,12.00,60.00,4.50,22.5,4.50,22.50,0,0.00,22.50
121020228,Al Khuraiji Perfume 100 Ml,1,458382,2/1/2025,2,85.00,170.00,27.20,54.4,54.40,108.80,0.15,16.32,125.12
111000068,Albothyl Vag  Supp,555568,540456,12/31/2025,4,14.25,57.00,14.25,57,11.88,47.50,0,0.00,47.50
111000068,Albothyl Vag  Supp,555721,529871,12/31/2025,1,14.25,14.25,14.25,14.25,11.87,11.87,0,0.00,11.87
111000069,Alcohol Swab 200p Box,1,438909,12/1/1999,2,10.00,20.00,4.00,8,4.00,8.00,0,0.00,8.00
111000070,Aldactone 100mg 10 tabs,B32304,540903,3/31/2029,2,25.05,50.10,25.05,50.1,20.88,41.75,0,0.00,41.75
111000071,Aldactone 25mg 20 tabs,B32622,547463,3/31/2029,2,18.00,36.00,15.00,30,15.00,30.00,0,0.00,30.00
111000073,Alendro 70mg 4 tab,1424,502546,4/1/2026,2,43.65,87.30,43.65,87.3,30.56,61.11,0,0.00,61.11
111000074,Alfacort Cream,2009,508417,7/30/2026,6,8.20,49.20,8.20,49.2,6.83,41.00,0,0.00,41.00
111000075,Alfacort oint,581,487722,3/5/2025,5,5.95,29.75,5.95,29.75,4.61,23.06,0,0.00,23.06
121021374,Alfaparf Keratin Therapy Express Smoothing Treatment Kit,1,515940,1/30/2027,1,308.69,308.69,145.71,145.71,145.71,145.71,0.15,21.86,167.57
121011500,Algesal Bume Cream 100m,100624,540909,6/8/2027,3,10.80,32.40,10.80,32.4,7.56,22.68,0,0.00,22.68
111000077,Alkapowder,2303210,518952,11/30/2026,1,20.00,20.00,20.00,20,15.00,15.00,0,0.00,15.00
111002793,Allerfin 30 Tab,456208,547464,6/30/2029,2,2.55,5.10,2.13,4.26,2.13,4.26,0,0.00,4.26
121005393,Alomenum  ????,1,435401,12/1/1999,1,45.00,45.00,27.50,27.5,27.50,27.50,0,0.00,27.50
111004718,Alpha Light Ligtng Snstv Area Cream 75ml,1,515548,7/31/2026,2,95.00,190.00,95.00,190,38.00,76.00,0.15,11.40,87.40
111002736,Alphagan P Eye Drops 5ml,406231,546127,12/31/2025,2,38.50,77.00,38.50,77,32.09,64.17,0,0.00,64.17
143000376,Always Move 24x10,1,538027,12/1/1999,5,9.00,45.00,5.79,28.96,5.79,28.96,0.15,4.34,33.30
143000337,Always Night Black 6x24,1,479167,12/1/1999,2,21.00,42.00,14.67,29.33,14.67,29.33,0.15,4.40,33.73
143000337,Always Night Black 6x24,1,546535,7/18/2026,6,21.00,126.00,15.17,91.02,15.17,91.02,0.15,13.65,104.67
143000351,Always Night Super Violet 3x48,1,546536,9/30/2026,6,40.00,240.00,30.70,184.2,30.70,184.20,0.15,27.63,211.83
143000015,Always Sensi Super Plus With Wings 16x10 (Rose),1,468947,12/1/1999,10,9.00,90.00,6.19,61.88,6.19,61.88,0.15,9.28,71.16
143000232,Always Sensi Super Plus With Wings 4x50 (Rose),1,546534,7/28/2026,4,30.00,120.00,21.40,85.6,21.40,85.60,0.15,12.84,98.44
143000232,Always Sensi Super Plus With Wings 4x50 (Rose),1,487255,12/1/1999,2,30.00,60.00,20.50,41,20.50,41.00,0.15,6.15,47.15
143000110,Always Sensi Super Plus With Wings 6x30 (Rose),1,546533,7/2/2026,10,21.00,210.00,15.13,151.3,15.13,151.30,0.15,22.70,174.00
143000019,Always Super Plus With Wings 4x50 (Move),1,546427,10/30/2026,4,32.00,128.00,21.40,85.6,21.40,85.60,0.15,12.84,98.44
143000020,Always Super Plus With Wings 6x30 (Move),1,546426,10/29/2026,10,22.00,220.00,15.13,151.3,15.13,151.30,0.15,22.70,174.00
143000020,Always Super Plus With Wings 6x30 (Move),1,535865,12/1/1999,1,22.00,22.00,14.67,14.67,14.67,14.67,0.15,2.20,16.87
111004246,Amaglime 2mg 30tab,2433007,490356,6/1/2026,2,13.70,27.40,13.70,27.4,9.59,19.18,0,0.00,19.18
111004246,Amaglime 2mg 30tab,2433008,510410,7/1/2026,1,13.70,13.70,13.70,13.7,7.76,7.76,0,0.00,7.76
111003885,Amaglime 3mg 30tab,2444002,536515,4/15/2027,2,23.60,47.20,23.60,47.2,19.67,39.34,0,0.00,39.34
111000085,Amaryl 1mg Tab 30,3U002,547465,7/31/2026,2,20.80,41.60,17.33,34.66,17.33,34.66,0,0.00,34.66
111000086,Amaryl 2mg Tab 30,3u005,541267,9/30/2026,1,33.90,33.90,33.90,33.9,25.68,25.68,0,0.00,25.68
111000087,Amaryl 3mg Tab 30,2U003,518225,8/31/2025,2,47.15,94.30,47.15,94.3,35.76,71.52,0,0.00,71.52
111000087,Amaryl 3mg Tab 30,2u003,503921,8/31/2025,1,47.15,47.15,47.15,47.15,36.54,36.54,0,0.00,36.54
111000088,Ambolar Syrup 100ml,6450,508418,5/1/2025,2,7.15,14.30,7.15,14.3,5.36,10.73,0,0.00,10.73
111000088,Ambolar Syrup 100ml,5935,520427,3/1/2025,1,7.15,7.15,7.15,7.15,5.43,5.43,0,0.00,5.43
121000097,Amirs Henna Black Color,1,511086,2/26/2026,5,15.00,75.00,9.00,45,9.00,45.00,0.15,6.75,51.75
121000098,Amirs Henna Brown Color,1,495053,10/1/2025,6,15.00,90.00,9.00,54,9.00,54.00,0.15,8.10,62.10
111003730,Amlocard 5mg 30Tab,5844,536496,2/18/2026,1,26.45,26.45,26.45,26.45,18.37,18.37,0,0.00,18.37
111003730,Amlocard 5mg 30Tab,5846,545734,2/18/2026,4,26.45,105.80,26.45,105.8,19.18,76.71,0,0.00,76.71
111003487,Amlopine 10mg 30 Cap,1144750,546128,1/1/2026,1,51.05,51.05,51.05,51.05,32.76,32.76,0,0.00,32.76
111003592,Amlopine 5mg 30 Cap,1153931,538278,1/1/2028,1,38.85,38.85,38.85,38.85,27.20,27.20,0,0.00,27.20
111000101,Amlopress 5mg 28 tab,f220143,544949,2/1/2026,1,32.65,32.65,27.21,27.21,27.21,27.21,0,0.00,27.21
111000090,Amlor 10mg 30 Caps,HJ5116,530838,7/31/2027,1,64.40,64.40,53.67,53.67,53.67,53.67,0,0.00,53.67
111000102,Amoxil 125mg susp,2001857,541268,7/31/2026,2,16.80,33.60,16.80,33.6,11.67,23.34,0,0.00,23.34
111000103,Amoxil 250 mg susp.,2001589,541269,6/30/2026,2,27.85,55.70,27.85,55.7,19.34,38.68,0,0.00,38.68
111000104,Amoxil 250mg 20cap,1142457,484886,11/1/2027,1,22.45,22.45,22.45,22.45,16.61,16.61,0,0.00,16.61
111000104,Amoxil 250mg 20cap,1142457,519753,11/1/2027,2,22.45,44.90,15.72,31.44,15.72,31.44,0,0.00,31.44
111000104,Amoxil 250mg 20cap,1142457,524298,11/30/2027,2,22.45,44.90,22.45,44.9,15.59,31.19,0,0.00,31.19
111000105,Amoxil 500mg 20cap,2000784,540782,6/1/2029,2,44.90,89.80,44.90,89.8,31.43,62.87,0,0.00,62.87
111000108,Amrizole 125mm/5ml susp,9587233,521503,9/1/2025,3,6.55,19.65,6.55,19.65,5.46,16.38,0,0.00,16.38
111000111,Amrizole Vag Supp 500  mg,1719007,541246,3/30/2026,4,7.80,31.20,7.80,31.2,6.50,26.00,0,0.00,26.00
111000111,Amrizole Vag Supp 500  mg,97190023,545110,3/1/2025,1,7.80,7.80,6.50,6.5,6.50,6.50,0,0.00,6.50
111000111,Amrizole Vag Supp 500  mg,9719007,545111,3/1/2025,2,7.80,15.60,6.50,13,6.50,13.00,0,0.00,13.00
111000111,Amrizole Vag Supp 500  mg,1719011,527855,3/1/2026,3,7.80,23.40,7.80,23.4,6.50,19.50,0,0.00,19.50
111000112,Amvasc 10mg30 caps,ak0028,536514,9/5/2025,1,64.40,64.40,64.40,64.4,39.75,39.75,0,0.00,39.75
111000114,Amydramin - II Suger Free120ml,50,472830,2/15/2026,2,7.15,14.30,7.15,14.3,5.01,10.01,0,0.00,10.01
111000115,Amydramin Exp. Adu.Syp 120ml,4131,546129,1/12/2026,2,8.30,16.60,8.30,16.6,5.81,11.62,0,0.00,11.62
111000116,Amydramin Ped.  Syrup 120ml,694,516802,2/9/2026,2,5.15,10.30,5.15,10.3,3.61,7.21,0,0.00,7.21
111000117,Anafranil 10mg 30 tab,tyt58,518774,6/30/2025,2,17.90,35.80,17.90,35.8,14.92,29.84,0,0.00,29.84
111000118,Anafranil 25 mg 30 tab,23005t,541270,11/30/2025,2,21.40,42.80,21.40,42.8,17.83,35.67,0,0.00,35.67
111000122,Anazol 200mg/5ml Susp.,6601,546130,9/10/2026,2,10.05,20.10,10.05,20.1,6.03,12.06,0,0.00,12.06
111000123,Anazol 250mg  20 tab,5179,526634,10/31/2025,2,6.45,12.90,6.45,12.9,3.87,7.74,0,0.00,7.74
111000123,Anazol 250mg  20 tab,6554,527857,8/30/2026,1,6.45,6.45,6.45,6.45,3.60,3.60,0,0.00,3.60
111000124,Anazol 500mg  20 tab,7509,538135,3/15/2027,1,14.85,14.85,14.85,14.85,8.91,8.91,0,0.00,8.91
111000124,Anazol 500mg  20 tab,7510,545558,3/16/2027,4,14.85,59.40,14.85,59.4,8.91,35.64,0,0.00,35.64
111000137,Apiflox eye drops,ex136,538136,9/28/2025,1,13.85,13.85,13.85,13.85,8.31,8.31,0,0.00,8.31
111003891,Apimol 5% drops,eb251,544900,3/1/2026,1,9.95,9.95,6.39,6.39,6.39,6.39,0,0.00,6.39
111000141,Apisal eye/nose drops,ba1228,525699,12/28/2028,1,5.70,5.70,5.70,5.7,3.66,3.66,0,0.00,3.66
111000141,Apisal eye/nose drops,BA1238,543879,2/28/2029,4,5.70,22.80,5.70,22.8,3.66,14.63,0,0.00,14.63
111003062,Apisal Nasal Spray 15ml,MC332,540913,6/1/2026,1,21.90,21.90,21.90,21.9,14.05,14.05,0,0.00,14.05
111000147,Apo-diclo 50mg 20tab,tw9806,505482,7/31/2026,2,19.80,39.60,19.80,39.6,0.00,0.00,0,0.00,0.00
111000148,Apo-doxy 100mg capsule,VA9839,526635,2/28/2027,1,28.85,28.85,28.85,28.85,21.93,21.93,0,0.00,21.93
111000148,Apo-doxy 100mg capsule,VA9839,540914,2/28/2027,3,28.85,86.55,28.85,86.55,20.92,62.75,0,0.00,62.75
111000150,Aprovel 150mg 28tab,EA2906,546131,4/30/2026,1,63.00,63.00,63.00,63,52.50,52.50,0,0.00,52.50
111000151,Aprovel 300mg 28tab,DA601,442240,2/28/2025,1,77.00,77.00,77.00,77,66.96,66.96,0,0.00,66.96
131000402,Aptajunior No.3 400 g,1,548554,1/1/2026,12,40.00,480.00,36.52,438.24,36.52,438.24,0.15,65.74,503.98
131000379,Aptajunior No.3 900g,1,548555,11/1/2025,9,83.00,747.00,78.08,702.72,78.08,702.72,0.15,105.41,808.13
131000004,Aptamil  2 (Nektamil) 900g,1,540437,12/12/2025,2,90.43,180.86,85.60,171.2,85.60,171.20,0.15,25.68,196.88
131000004,Aptamil  2 (Nektamil) 900g,1,548517,12/1/2025,4,90.43,361.72,85.58,342.32,85.58,342.32,0.15,51.35,393.67
131000005,Aptamil 1 ( Naktramil) 400g,1,548553,12/30/2025,6,43.00,258.00,39.38,236.28,39.38,236.28,0.15,35.44,271.72
131000006,Aptamil 1 (Nektamil) 900g,1,521670,10/10/2026,4,90.43,361.72,85.60,342.4,85.60,342.40,0.15,51.36,393.76
131000007,Aptamil 2 ( Naktramil) 400g,1,525341,10/10/2026,2,43.00,86.00,39.40,78.8,39.40,78.80,0.15,11.82,90.62
131000007,Aptamil 2 ( Naktramil) 400g,1,540435,12/12/2025,1,43.00,43.00,39.40,39.4,39.40,39.40,0.15,5.91,45.31
131000007,Aptamil 2 ( Naktramil) 400g,1,548516,12/1/2025,6,43.00,258.00,39.38,236.28,39.38,236.28,0.15,35.44,271.72
111003699,Aqualyte Oral Solution Apple Taste 240ml,17641,530354,2/28/2026,7,12.15,85.05,12.15,85.05,7.23,50.63,0,0.00,50.63
111003220,Aquamarine 2in1 Omega-3 60Cap,2305001A,531162,4/1/2025,1,57.70,57.70,43.28,43.28,43.28,43.28,0,0.00,43.28
111003220,Aquamarine 2in1 Omega-3 60Cap,2305001A,516803,4/1/2025,2,57.70,115.40,57.70,115.4,43.28,86.56,0,0.00,86.56
111003221,Aquamarine Omega-3 60Cap,2305002A,516804,4/1/2025,1,57.70,57.70,57.70,57.7,43.28,43.28,0,0.00,43.28
111003221,Aquamarine Omega-3 60Cap,2306072,520812,6/30/2025,1,57.70,57.70,57.70,57.7,46.16,46.16,0,0.00,46.16
111000154,Arcoxia 120mg 7 tab,X026733,530845,7/31/2026,2,18.60,37.20,14.73,29.46,14.73,29.46,0,0.00,29.46
111000155,Arcoxia 60mg 28tab,X028674,532540,9/30/2026,2,74.40,148.80,74.40,148.8,64.70,129.40,0,0.00,129.40
111000155,Arcoxia 60mg 28tab,x028674,538137,9/30/2026,1,74.40,74.40,74.40,74.4,61.46,61.46,0,0.00,61.46
121000149,Ardel 40710 Duralsh Short Black,1,461435,8/1/1931,4,25.00,100.00,16.00,64,16.00,64.00,0.15,9.60,73.60
121000151,Ardel 60110 Fashion Lashes101,?,449955,12/1/1999,5,22.00,110.00,17.00,85,11.05,55.25,0.15,8.29,63.54
121000156,Ardel 62410 Fashion Lashes 124,1,398990,12/1/1999,3,22.00,66.00,22.00,66,13.20,39.60,0.15,5.94,45.54
121000156,Ardel 62410 Fashion Lashes 124,1,461432,8/1/1931,4,22.00,88.00,14.08,56.32,14.08,56.32,0.15,8.45,64.77
111003177,Arena 150mg 30 Tab,zc0155,536498,3/1/2025,2,45.95,91.90,45.95,91.9,31.91,63.82,0,0.00,63.82
111003177,Arena 150mg 30 Tab,ZC0155,544962,3/1/2025,1,45.95,45.95,33.32,33.32,33.32,33.32,0,0.00,33.32
111003178,Arena 300mg 30 Tab,ZC0180,489759,3/1/2025,2,58.90,117.80,58.90,117.8,42.71,85.41,0,0.00,85.41
121017193,arnier Sk Tissue Mask Fast Fairness vit c 28gm,1,485553,8/31/2027,2,17.00,34.00,13.11,26.22,13.11,26.22,0.15,3.93,30.15
121016942,arnier UD Shampo Purifying Shine 600ml,1,528681,5/26/2029,3,24.00,72.00,16.06,48.18,16.06,48.18,0.15,7.23,55.41
151000050,ARS  Elect Mosq Kilr Liq+Refl 45,1,534056,12/3/2025,3,29.00,87.00,21.50,64.5,21.50,64.50,0.15,9.68,74.18
151000054,ARS Mosquites Liquid 360 Hrs,1,534057,12/3/2025,8,14.30,114.40,11.25,90,11.25,90.00,0.15,13.50,103.50
151000055,ARS Mosquites Liquid 720 Hrs,1,522806,3/3/2025,10,22.00,220.00,17.50,175,17.50,175.00,0.15,26.25,201.25
111002556,ARS Repellent Spray 100ml,1,476360,4/1/2025,2,23.00,46.00,15.50,31,15.50,31.00,0.15,4.65,35.65
111002556,ARS Repellent Spray 100ml,1,518824,4/1/2025,3,23.00,69.00,15.00,45,15.00,45.00,0.15,6.75,51.75
111003332,Artelac Advanced Eye Drops,HY-4723,526636,5/31/2025,1,74.00,74.00,74.00,74,64.35,64.35,0,0.00,64.35
111004061,Artelac Nigh Time Gel 2mg,103,527975,10/30/2025,2,30.10,60.20,30.10,60.2,25.08,50.16,0,0.00,50.16
111003848,Arthriflex Cream 100gm,2h007,514960,8/1/2026,1,85.00,85.00,85.00,85,62.05,62.05,0,0.00,62.05
111000162,Artiz  10 mg  10  s  sale,4NR443,545465,9/5/2027,5,9.75,48.75,9.75,48.75,5.85,29.25,0,0.00,29.25
111004110,Artiz 10mg 30 Tab,4nr418,541271,6/5/2027,4,29.25,117.00,29.25,117,17.41,69.64,0,0.00,69.64
111004110,Artiz 10mg 30 Tab,4NR404,540636,3/8/2027,5,27.75,138.75,27.75,138.75,16.65,83.26,0,0.00,83.26
151001146,Ascensia Contour Microfill Strips 50s,1,541019,8/8/2025,1,120.00,120.00,58.00,58,58.00,58.00,0,0.00,58.00
121013824,Ascensia Contour Next Microfill Strips 50s,1,539990,8/8/2025,1,130.00,130.00,80.00,80,80.00,80.00,0,0.00,80.00
111004770,Ashwagandha 60 Tab,BS308,537967,5/30/2026,1,80.00,80.00,50.00,50,50.00,50.00,0,0.00,50.00
111000165,Aspicard 81mg 120 S,3lj166,540916,4/1/2026,4,30.00,120.00,30.00,120,25.00,100.01,0,0.00,100.01
111000165,Aspicard 81mg 120 S,3lj167,509952,9/30/2026,1,30.00,30.00,30.00,30,25.00,25.00,0,0.00,25.00
111000171,Astatin 20mg 30 tabs,AN0330,540917,12/1/2025,1,43.45,43.45,43.45,43.45,27.88,27.88,0,0.00,27.88
111000171,Astatin 20mg 30 tabs,AC0428,544896,3/1/2025,1,43.45,43.45,27.88,27.88,27.88,27.88,0,0.00,27.88
111000172,Astatin 40mg 30 tabs,ac0482,503885,4/1/2025,1,86.90,86.90,86.90,86.9,58.94,58.94,0,0.00,58.94
111000172,Astatin 40mg 30 tabs,BD0242,540918,4/1/2026,1,86.90,86.90,86.90,86.9,58.19,58.19,0,0.00,58.19
121000186,Astroglide 35ml,1,547189,3/15/2026,6,34.95,209.70,17.48,104.88,17.48,104.88,0,0.00,104.88
121017543,Astroglide Lubricant Silicone Gel 85ml,1,505289,7/31/2026,2,66.00,132.00,66.00,132,66.00,132.00,0,0.00,132.00
121017543,Astroglide Lubricant Silicone Gel 85ml,RET,475729,12/1/1999,2,66.00,132.00,0.00,0,0.00,0.00,0,0.00,0.00
121015812,Astroglide Strawberry 73.9ml,1,546765,3/7/2027,3,45.00,135.00,27.48,82.44,27.48,82.44,0,0.00,82.44
121015812,Astroglide Strawberry 73.9ml,1,505285,11/2/2025,5,50.00,250.00,50.00,250,50.00,250.00,0,0.00,250.00
121000190,Astroglide Warming Liquid 35ml,1,505291,2/10/2026,4,35.00,140.00,35.00,140,35.00,140.00,0,0.00,140.00
111000174,Atacand 16mg tabs box/28 ea.,ZBLV,527862,2/28/2026,1,67.35,67.35,67.35,67.35,58.57,58.57,0,0.00,58.57
111003963,Atorlip 20mg 30 Tab,D017,546132,7/24/2027,2,43.45,86.90,43.45,86.9,22.81,45.63,0,0.00,45.63
111004111,Atorlip 40mg 30 Tab,C243,547533,6/30/2026,1,86.90,86.90,45.26,45.26,45.26,45.26,0,0.00,45.26
111000177,Atorva 10mg FC 30  s tabs,5923,519428,11/1/2026,2,43.45,86.90,43.45,86.9,0.00,0.00,0,0.00,0.00
111000177,Atorva 10mg FC 30  s tabs,5556,505502,12/1/2025,1,43.45,43.45,43.45,43.45,0.00,0.00,0,0.00,0.00
111000178,Atorva 20mg FC 30 s tabs,1,544920,5/1/2026,1,43.45,43.45,21.73,21.73,21.73,21.73,0,0.00,21.73
111000178,Atorva 20mg FC 30 s tabs,7398,540784,2/24/2027,1,43.45,43.45,43.45,43.45,16.30,16.30,0,0.00,16.30
111000179,Atorva 40mg FC 30  s tabs,5724,503851,1/1/2026,1,86.90,86.90,86.90,86.9,26.45,26.45,0,0.00,26.45
111000179,Atorva 40mg FC 30  s tabs,6835,540921,11/7/2026,1,86.90,86.90,86.90,86.9,34.01,34.01,0,0.00,34.01
111000183,Atrovent 500mcg/2ml vial,4982201,532836,1/31/2026,1,42.15,42.15,42.15,42.15,35.13,35.13,0,0.00,35.13
121021128,Attention ATT-019,1,491533,12/1/1999,4,16.00,64.00,11.00,44,6.60,26.40,0.15,3.96,30.36
121021135,Attention ATT-050,1,491540,12/1/1999,4,12.00,48.00,7.00,28,4.20,16.80,0.15,2.52,19.32
121021136,Attention ATT-052,1,491541,12/1/1999,1,17.00,17.00,12.00,12,7.20,7.20,0.15,1.08,8.28
121021139,Attention ATT-055,1,491544,12/1/1999,3,18.00,54.00,13.50,40.5,8.10,24.30,0.15,3.65,27.95
121021140,Attention ATT-056,1,491545,12/1/1999,2,10.00,20.00,6.00,12,3.60,7.20,0.15,1.08,8.28
121021142,Attention ATT-060,1,491547,12/1/1999,2,17.00,34.00,12.00,24,7.20,14.40,0.15,2.16,16.56
121021147,Attention ATT-073,1,491552,12/1/1999,3,25.00,75.00,18.00,54,10.80,32.40,0.15,4.86,37.26
