Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
121018211,Dettol Body Wash Cool 700ml,1,505246,10/31/2024,2,50.00,100.00,50.00,100,50.00,100.00,0.15,15.00,115.00
121013993,Dettol Disinfectant Spray Citrus 450ml,1,505244,2/28/2025,1,35.17,35.17,35.17,35.17,35.17,35.17,0.15,5.28,40.45
121000913,Dettol Hand Wash Original 200ml,1,548114,1/2/2026,12,15.00,180.00,10.66,127.92,10.66,127.92,0.15,19.19,147.11
121005800,Dettol Hand Wash Sensitive 250ml,1,548115,7/8/2026,3,15.00,45.00,10.66,31.98,10.66,31.98,0.15,4.80,36.78
121000923,Dettol Personal Care 250 ml (Green),1,476395,11/30/2025,1,17.00,17.00,12.00,12,12.00,12.00,0.15,1.80,13.80
121005341,Dettol Shower Gel Cool 300ml,1,505245,9/30/2025,2,24.96,49.92,24.96,49.92,24.96,49.92,0.15,7.49,57.41
121000934,Dettol Shower Gel Fresh 250ml,1,505247,6/18/2025,3,26.00,78.00,26.00,78,26.00,78.00,0.15,11.70,89.70
121000935,Dettol Shower Gel Fresh 250ml+Puff,1,505248,7/16/2025,3,30.00,90.00,30.00,90,30.00,90.00,0.15,13.50,103.50
121000939,Dettol Shower Gel Origenal 250ml,1,505249,5/31/2025,4,24.96,99.84,24.96,99.84,24.96,99.84,0.15,14.98,114.82
121013997,Dettol Shower Gel Origenal 500ml,1,500605,5/31/2026,1,38.00,38.00,25.50,25.5,25.50,25.50,0.15,3.83,29.33
121000943,Dettol Shower Gel Sensitive 500ml,1,500606,9/17/2025,2,38.00,76.00,26.50,53,26.50,53.00,0.15,7.95,60.95
121000944,Dettol Shower Gel Skin Care 250ml,1,505250,5/31/2025,1,26.00,26.00,26.00,26,26.00,26.00,0.15,3.90,29.90
121000907,Dettol Soap Fresh 165g,1,505254,10/31/2025,3,9.09,27.27,9.09,27.27,9.09,27.27,0.15,4.09,31.36
121000957,Dettol Soap Origenel 165 Gr,1,524812,7/30/2025,3,9.09,27.27,3.83,11.49,3.83,11.49,0.15,1.72,13.21
121000957,Dettol Soap Origenel 165 Gr,1,505255,6/30/2025,2,9.09,18.18,9.09,18.18,9.09,18.18,0.15,2.73,20.91
121000960,Dettol Soap Sensative 125g,1,505258,8/31/2025,2,7.00,14.00,7.00,14,7.00,14.00,0.15,2.10,16.10
121000948,Dettol Soap Skin Care 125g,1,524813,1/23/2026,3,6.00,18.00,2.25,6.75,2.25,6.75,0.15,1.01,7.76
121000962,Dettol Soap Skin Care 165 Gr,1,505257,10/11/2024,5,9.09,45.45,9.09,45.45,9.09,45.45,0.15,6.82,52.27
121000965,Dettol Spray Crips Linen 450 ml,1,505243,2/28/2025,1,35.17,35.17,31.96,31.96,31.96,31.96,0.15,4.79,36.75
111004042,Devarin 20mg 4 Tab,bv1620,525704,8/1/2025,1,68.70,68.70,68.70,68.7,43.01,43.01,0,0.00,43.01
111004042,Devarin 20mg 4 Tab,BV1784,540504,11/8/2025,3.75,68.70,257.63,68.70,257.63,43.01,161.30,0,0.00,161.30
111000700,Dexaflox Opth. susp. (drops) 5ml/bt.,BD0389,545480,4/22/2027,7,14.95,104.65,14.95,104.65,10.47,73.26,0,0.00,73.26
111000700,Dexaflox Opth. susp. (drops) 5ml/bt.,BA0349,531112,1/31/2027,1,14.95,14.95,10.47,10.47,10.47,10.47,0,0.00,10.47
111003675,Dexilant 30mg 28Cap,513931,471962,3/1/2025,1,61.15,61.15,61.15,61.15,50.96,50.96,0,0.00,50.96
111003625,Dexilant 60mg 28 tab,513969,455498,2/1/2025,1,83.85,83.85,83.85,83.85,72.92,72.92,0,0.00,72.92
111003625,Dexilant 60mg 28 tab,516105,511357,8/1/2025,1,98.95,98.95,98.95,98.95,86.05,86.05,0,0.00,86.05
111002555,Dextrokuf Syrup,ns282,502595,6/1/2026,6,7.20,43.20,7.20,43.2,4.62,27.72,0,0.00,27.72
111000708,Dextrose 5% Oral Glass 90ml,150150,547502,7/13/2026,6,5.00,30.00,4.17,25.02,4.17,25.02,0,0.00,25.02
111003553,Diamicron MR 60mg 30Tab,6088363,539732,11/30/2026,1,24.00,24.00,20.00,20,20.00,20.00,0,0.00,20.00
111000715,Diane-35 21 tab,KT0LTB4,545857,8/31/2026,2,21.90,43.80,21.90,43.8,18.25,36.50,0,0.00,36.50
111004369,Diaoptim Mr 60mg 30 Tab,3095805,546144,2/28/2027,2,24.00,48.00,24.00,48,20.00,40.00,0,0.00,40.00
111000718,Dicetel 50mg tab 20,721413,484662,4/30/2025,1,14.00,14.00,14.00,14,11.67,11.67,0,0.00,11.67
111000723,Diclogesic Retard 100mg 10 tabs,8869,546145,4/1/2028,3,9.05,27.15,9.05,27.15,5.05,15.16,0,0.00,15.16
111000724,Diclogesic Retard 100mg 12 cap,2651,526660,4/1/2026,1,17.20,17.20,17.20,17.2,10.32,10.32,0,0.00,10.32
111000725,Diclomax 50mg 20 tab,7656,541079,4/26/2027,1,19.80,19.80,19.80,19.8,6.60,6.60,0,0.00,6.60
111000726,Diclomax Emulgel,7039,511327,12/1/2026,1,10.55,10.55,10.55,10.55,0.00,0.00,0,0.00,0.00
111003976,Diclopid 50 mg 20 Tab,4224005,540993,8/1/2027,3,9.10,27.30,9.10,27.3,5.08,15.24,0,0.00,15.24
111004053,Dicoflor 60mg 10 caps,MY885,527987,9/30/2025,2,68.00,136.00,68.00,136,45.34,90.67,0,0.00,90.67
111004526,Dicoflor Drops,M10573,535684,1/31/2026,3,98.00,294.00,98.00,294,68.18,204.53,0,0.00,204.53
121020013,Dicora Shampo Smooth Shine 800ml,55555,452088,8/1/2025,1,30.00,30.00,17.96,17.96,17.96,17.96,0.15,2.69,20.65
121020013,Dicora Shampo Smooth Shine 800ml,3655,452090,8/1/2025,1,30.00,30.00,17.96,17.96,17.96,17.96,0.15,2.69,20.65
111000734,Differen 30gm cream,3074221,511335,3/31/2026,1,18.75,18.75,18.75,18.75,15.63,15.63,0,0.00,15.63
111000734,Differen 30gm cream,3074221,493166,3/20/2026,3,18.75,56.25,18.75,56.25,15.63,46.88,0,0.00,46.88
111000736,Digestyl 60 caps,23B126-1,546146,3/1/2026,1,69.55,69.55,69.55,69.55,51.43,51.43,0,0.00,51.43
111004376,Dilamuc Syrup 100ml,31122,540994,11/30/2025,2,54.85,109.70,54.85,109.7,28.80,57.60,0,0.00,57.60
111000744,Diovan 40mg tab 2×14,B8946D,544956,4/30/2026,1,23.05,23.05,18.25,18.25,18.25,18.25,0,0.00,18.25
111000745,Diovan 80mg 28 tab,B9338R,546147,6/30/2027,2,38.75,77.50,38.75,77.5,30.68,61.36,0,0.00,61.36
111000760,Divido 75 mg 20 Capsuls,4TJ640,545481,4/1/2027,1,30.65,30.65,30.65,30.65,18.39,18.39,0,0.00,18.39
111000761,Dizinil 50mg 20tab,4310,545862,4/23/2026,2,9.40,18.80,9.40,18.8,7.83,15.67,0,0.00,15.67
111000763,Dogmatil 50mg 30cap,N0807,545483,7/31/2026,3,21.40,64.20,21.40,64.2,17.83,53.50,0,0.00,53.50
111000764,Dogmatil fort 200mg 12tab,N1984,545482,8/31/2026,4,22.50,90.00,22.50,90,18.75,75.01,0,0.00,75.01
121018786,Dolphin Loofah Back Pad 8263,1,435044,6/30/2025,1,20.00,20.00,8.50,8.5,8.50,8.50,0.15,1.28,9.78
121018930,Dolphin Loofah Back Pad With Hand 7952,1,435046,6/30/2025,2,22.00,44.00,9.75,19.5,9.75,19.50,0.15,2.93,22.43
111000766,Dolvic K 50mg 20tab,1240387,546148,6/30/2027,7,11.15,78.05,11.15,78.05,6.50,45.53,0,0.00,45.53
111000768,Dompy oral susp. 200 ml,BC0243,536795,3/18/2026,1,19.00,19.00,19.00,19,12.67,12.67,0,0.00,12.67
111003880,Dorofen 500/50 90 caps,2410823,524259,7/1/2026,2,81.90,163.80,81.90,163.8,67.66,135.32,0,0.00,135.32
111003880,Dorofen 500/50 90 caps,2460523,510518,4/30/2026,1,81.90,81.90,81.90,81.9,65.52,65.52,0,0.00,65.52
111002902,Dorofen 500/50 mg Caps 40cap,2480823,545484,7/31/2026,1,36.40,36.40,36.40,36.4,27.61,27.61,0,0.00,27.61
111000770,Dostinex 0.5 mg 2 tab,HY9056,540509,1/31/2026,2,41.40,82.80,41.40,82.8,34.50,69.01,0,0.00,69.01
121014300,Dove Beauty Bar Revive  135 ml,1,492816,5/31/2026,2,10.00,20.00,5.10,10.2,5.10,10.20,0.15,1.53,11.73
121000994,Dove Beauty Cream 150ml 203022,1,469077,7/31/2025,3,12.00,36.00,8.65,25.95,8.65,25.95,0.15,3.89,29.84
121000994,Dove Beauty Cream 150ml 203022,1,473118,8/16/2025,3,12.00,36.00,8.65,25.95,8.65,25.95,0.15,3.89,29.84
121000995,Dove Beauty Cream 250ml 203023,1,469078,5/31/2025,8,18.00,144.00,13.00,104,13.00,104.00,0.15,15.60,119.60
121000996,Dove Beauty Cream 75ml 208122,1,496405,10/31/2025,3,8.00,24.00,5.25,15.75,5.25,15.75,0.15,2.36,18.11
121018601,Dove Body Wash Go Fresh Cucumber&Green Tea 250ml+Kit,1,500657,9/1/2026,2,30.00,60.00,19.50,39,19.50,39.00,0.15,5.85,44.85
121016661,Dove Body Wash Go Fresh Pomegrante 250ml+puff,1,500658,6/21/2026,2,30.00,60.00,19.50,39,19.50,39.00,0.15,5.85,44.85
121020199,Dove Body Wash Invigorating Ritual Avocado 500ml,1,501252,7/31/2026,2,53.00,106.00,35.75,71.5,35.75,71.50,0.15,10.73,82.23
121019063,Dove Body Wash Reviving Pomegrante And Hibiscus 500ml,1,504393,8/31/2026,1,45.00,45.00,29.75,29.75,29.75,29.75,0.15,4.46,34.21
121001018,Dove Cond Hair Fall Therapy 350ml,1,439306,3/4/2025,2,23.00,46.00,14.50,29,14.50,29.00,0.15,4.35,33.35
121014293,Dove Cond Nourshing Oil Care 350ml,1,539104,3/18/2027,3,23.00,69.00,14.50,43.5,14.50,43.50,0.15,6.53,50.03
121016979,Dove Cond Reparing Ritual Coconut 350ml,1,539105,1/13/2027,2,27.00,54.00,16.45,32.9,16.45,32.90,0.15,4.94,37.84
121016969,Dove Conditioner Daily Care 350ml,1,476404,4/15/2025,1,20.00,20.00,14.50,14.5,14.50,14.50,0.15,2.18,16.68
121013808,Dove Deo Aero Extra Fresh Men Amex 150ml 207913,1,495175,6/30/2026,4,28.00,112.00,19.07,76.28,19.07,76.28,0.15,11.44,87.72
121013808,Dove Deo Aero Extra Fresh Men Amex 150ml 207913,1,539045,10/28/2026,3,28.00,84.00,17.47,52.41,17.47,52.41,0.15,7.86,60.27
121001030,Dove Deo Cream Original 50ml 203029,1,547792,3/28/2027,10,22.00,220.00,13.00,130,13.00,130.00,0.15,19.50,149.50
121014287,Dove Deo Invisible Dry Aersol Women 150 ml,1,528632,4/14/2027,2,28.00,56.00,17.47,34.94,17.47,34.94,0.15,5.24,40.18
121014997,Dove Deo Roll On Go Fresh 50ml,1,547793,9/27/2026,4,20.00,80.00,12.33,49.32,12.33,49.32,0.15,7.40,56.72
121016663,Dove Deo Roll Restoring Ritual Coconut 50ml,1,515904,5/11/2026,3,23.00,69.00,15.40,46.2,15.40,46.20,0.15,6.93,53.13
121001033,Dove Deo Spray Original 150ml,1,539046,4/1/2027,1,28.00,28.00,17.47,17.47,17.47,17.47,0.15,2.62,20.09
121001033,Dove Deo Spray Original 150ml,1,528633,2/24/2027,1,28.00,28.00,17.47,17.47,17.47,17.47,0.15,2.62,20.09
121016946,Dove Deo Spray Restoring Ritual Cocnut Jasmine 150ML,1,504394,3/31/2026,1,34.00,34.00,20.93,20.93,20.93,20.93,0.15,3.14,24.07
121001038,Dove Deo Stick Fresh Touch 40 g,1,546741,1/12/2026,6,23.00,138.00,16.11,96.66,16.11,96.66,0.15,14.50,111.16
121012186,Dove Deo Stick Invisible Dry Amet 40g,1,548192,6/6/2026,6,23.00,138.00,16.11,96.66,16.11,96.66,0.15,14.50,111.16
121001039,Dove Deo Stick Original 40 g,1,548193,4/25/2026,5,23.00,115.00,16.11,80.55,16.11,80.55,0.15,12.08,92.63
121001039,Dove Deo Stick Original 40 g,1,538747,4/1/2026,1,23.00,23.00,16.11,16.11,16.11,16.11,0.15,2.42,18.53
121015628,Dove Deo Stick Powder Soft 40g,1,546742,3/23/2026,2,23.00,46.00,16.11,32.22,16.11,32.22,0.15,4.83,37.05
121001057,Dove Intensive Cream 250ml 203036,1,512960,2/28/2026,1,18.00,18.00,12.60,12.6,12.60,12.60,0.15,1.89,14.49
121001057,Dove Intensive Cream 250ml 203036,1,449412,1/7/2025,2,18.00,36.00,13.50,27,13.50,27.00,0.15,4.05,31.05
121001057,Dove Intensive Cream 250ml 203036,1,469080,3/31/2025,6,18.00,108.00,12.60,75.6,12.60,75.60,0.15,11.34,86.94
121001058,Dove Intensive Cream 75ml,1,496406,2/28/2026,11,8.00,88.00,4.80,52.8,4.80,52.80,0.15,7.92,60.72
121019188,Dove Oil Replacement Reparing Ritual 300ml,1,472672,9/30/2025,1,22.00,22.00,15.18,15.18,15.18,15.18,0.15,2.28,17.46
121014295,Dove Oil Replacment Hair Fall Rescue  350 ml,1,463249,1/31/2025,3,22.00,66.00,15.18,45.54,15.18,45.54,0.15,6.83,52.37
121020044,Dove Roll On Pomegrnate 50ml,1,547794,2/1/2027,5,20.00,100.00,12.33,61.65,12.33,61.65,0.15,9.25,70.90
121001072,Dove Sham Colour Repair Therapy 400ml,1,463369,9/30/2025,2,21.00,42.00,12.80,25.6,12.80,25.60,0.15,3.84,29.44
121009274,Dove Sham Hair Fall Rescue Therapy 200ml 207615,1,548190,8/23/2027,6,13.00,78.00,7.75,46.5,7.75,46.50,0.15,6.98,53.48
121001076,Dove Sham Hair Fall Rescue Therapy 400ml 207623,1,469082,11/8/2025,2,21.00,42.00,12.80,25.6,12.80,25.60,0.15,3.84,29.44
121001075,Dove Sham Hair Fall Therapy 200ml,1,528628,12/1/2026,2,13.00,26.00,7.75,15.5,7.75,15.50,0.15,2.33,17.83
121014984,Dove Sham Hair Fall Therapy 600ml,1,462855,7/5/2025,3,31.00,93.00,19.50,58.5,19.50,58.50,0.15,8.78,67.28
121014984,Dove Sham Hair Fall Therapy 600ml,1,476372,3/10/2026,1,31.00,31.00,19.50,19.5,19.50,19.50,0.15,2.93,22.43
121014984,Dove Sham Hair Fall Therapy 600ml,1,439314,3/31/2025,2,31.00,62.00,20.25,40.5,20.25,40.50,0.15,6.08,46.58
121014985,Dove Sham Intensive RepairTherapy 600ml,1,439317,2/28/2025,1,31.00,31.00,20.25,20.25,20.25,20.25,0.15,3.04,23.29
121001079,Dove Sham Moisturizing Therapy 200ml 207610,1,548191,7/17/2027,6,13.00,78.00,7.75,46.5,7.75,46.50,0.15,6.98,53.48
121001105,Dove Sham Moisturizing Therapy 600ml,1,512494,5/31/2026,1,31.00,31.00,19.50,19.5,19.50,19.50,0.15,2.93,22.43
121014284,Dove Sham Nourishing Oil Care 200 ml,1,528629,2/1/2027,7,13.00,91.00,7.75,54.25,7.75,54.25,0.15,8.14,62.39
121015550,Dove Sham Nourishing Oil Care 600ml,1,512496,11/12/2026,1,31.00,31.00,19.50,19.5,19.50,19.50,0.15,2.93,22.43
121015550,Dove Sham Nourishing Oil Care 600ml,1,462858,8/31/2025,2,31.00,62.00,19.50,39,19.50,39.00,0.15,5.85,44.85
121015551,Dove Sham Split Ends Rescue 600ml,1,462859,9/30/2025,2,31.00,62.00,19.50,39,19.50,39.00,0.15,5.85,44.85
121015551,Dove Sham Split Ends Rescue 600ml,1,512499,8/31/2025,1,31.00,31.00,19.50,19.5,19.50,19.50,0.15,2.93,22.43
121022089,Dove Shampo Daily Care 2IN1 590ml,1,539040,5/21/2027,3,29.00,87.00,11.20,33.6,11.20,33.60,0.15,5.04,38.64
121015504,Dove Shampoo Anti-Dandruf 600ml,+65++62++,448346,5/30/2025,1,29.00,29.00,26.10,26.1,16.97,16.97,0.15,2.55,19.52
121015504,Dove Shampoo Anti-Dandruf 600ml,158165,448343,5/30/2025,1,29.00,29.00,28.00,28,18.20,18.20,0.15,2.73,20.93
121015504,Dove Shampoo Anti-Dandruf 600ml,633,448339,3/30/2025,2,29.00,58.00,26.00,52,16.90,33.80,0.15,5.07,38.87
121015504,Dove Shampoo Anti-Dandruf 600ml,1,512482,1/14/2027,1,31.00,31.00,19.50,19.5,19.50,19.50,0.15,2.93,22.43
121015504,Dove Shampoo Anti-Dandruf 600ml,14,448341,4/30/2025,6,29.00,174.00,28.00,168,18.20,109.20,0.15,16.38,125.58
121009524,Dove Shampoo Daily Care 2 IN 1 Therpay 700ml 207628,1,512485,11/30/2026,1,31.00,31.00,19.50,19.5,19.50,19.50,0.15,2.93,22.43
121001091,Dove Shampoo Daily Care Therapy 600ml,1,512487,8/3/2026,1,31.00,31.00,19.50,19.5,19.50,19.50,0.15,2.93,22.43
111000777,Doxydar 100mg 10 caps,632,546149,6/1/2028,2,12.10,24.20,12.10,24.2,8.47,16.94,0,0.00,16.94
111002797,Dramylin Syrup,NS678,546150,11/16/2026,2,8.30,16.60,8.30,16.6,6.57,13.14,0,0.00,13.14
121019909,Dr.Brush Dental Wax,1,534058,12/12/2028,7,10.00,70.00,3.75,26.25,3.75,26.25,0,0.00,26.25
121019910,Dr.Brush Interdental Brush,1,505381,9/1/2027,5,20.00,100.00,10.00,50,10.00,50.00,0,0.00,50.00
111004213,Dream Water Sleep And Relaxation Shot Snoozberry 74ml,1,537978,3/1/2026,12,16.00,192.00,12.80,153.6,12.80,153.60,0,0.00,153.60
111000778,Drossa-Nose oint. tubes 20 g,91123,540510,11/1/2026,1,29.95,29.95,29.95,29.95,24.96,24.96,0,0.00,24.96
111004071,Duetact 30/4 MG 30 Tab,7597,546151,5/14/2026,1,125.80,125.80,125.80,125.8,109.40,109.40,0,0.00,109.40
111004195,Dulcolax 5mg 40 Tab,240001,540511,12/31/2026,3,11.20,33.60,11.20,33.6,9.33,28.00,0,0.00,28.00
111003763,Duodart 0.5mg 30Tab,5893410B,547503,11/30/2025,1,103.60,103.60,90.09,90.09,90.09,90.09,0,0.00,90.09
111000787,Duphalac Oral Solution300 ml,374343,540513,1/5/2027,1,24.40,24.40,24.40,24.4,17.69,17.69,0,0.00,17.69
111000788,Duphaston 10mg 20 tab,373539,543842,12/31/2028,1,52.90,52.90,52.90,52.9,44.09,44.09,0,0.00,44.09
111000789,Duracan 150mg 1 Cap,BE0224,547504,5/1/2026,2,19.45,38.90,11.58,23.16,11.58,23.16,0,0.00,23.16
121005700,Durex Condom Extra Safe 6s,1,533531,5/31/2028,1,33.00,33.00,21.20,21.2,21.20,21.20,0,0.00,21.20
121007521,Durex Condom Flavours 12pcs,1,476408,8/31/2027,2,64.00,128.00,35.72,71.44,35.72,71.44,0,0.00,71.44
121016855,Durex Condom Invisible Extra Thin 12pcs,1,464959,10/1/2026,2,109.00,218.00,59.04,118.08,59.04,118.08,0,0.00,118.08
121015899,Durex Condom Mutual Pleasure 10pcs,1,504573,6/1/2026,1,64.00,64.00,55.49,55.49,55.49,55.49,0,0.00,55.49
121015899,Durex Condom Mutual Pleasure 10pcs,1,539107,1/31/2028,3,64.00,192.00,48.96,146.88,48.96,146.88,0,0.00,146.88
121018829,Durex Condom Thin Feel 6pcs,1,539108,12/31/2028,4,38.00,152.00,25.04,100.16,25.04,100.16,0,0.00,100.16
121016545,Durex Extended Pleasure 20 condoms,1,445757,9/30/2026,1,102.00,102.00,93.75,93.75,93.75,93.75,0,0.00,93.75
121009196,Durex Play 2in1 Sensuel Massage 200ml,1,524816,2/23/2025,1,84.00,84.00,48.35,48.35,48.35,48.35,0,0.00,48.35
142000022,Durex Play Cherry Pump 50ml,1,546865,1/31/2027,3,46.00,138.00,24.66,73.98,24.66,73.98,0,0.00,73.98
111000793,Duspatalin 200mg  30 Cap,24200200,545378,7/31/2026,1,48.15,48.15,38.52,38.52,38.52,38.52,0,0.00,38.52
111000793,Duspatalin 200mg  30 Cap,24200500,540515,11/30/2026,2,48.15,96.30,48.15,96.3,34.91,69.82,0,0.00,69.82
111000795,E- Mox 125 mg Dry Mix,2302477,484684,4/30/2026,1,6.15,6.15,6.15,6.15,4.05,4.05,0,0.00,4.05
111000796,E- Mox 250mg Dry mix,2400051,524089,1/1/2027,4,10.25,41.00,10.25,41,7.18,28.70,0,0.00,28.70
111000797,E- Mox 500 mg  Caps,2402978,546152,3/28/2027,2,10.25,20.50,10.25,20.5,7.18,14.35,0,0.00,14.35
121006629,EAR PLUG FOM ?????,1,534738,12/1/1999,3,12.00,36.00,5.00,15,5.00,15.00,0.15,2.25,17.25
111000798,Earcalm Ear Drops 5ml,24DA06,536285,1/31/2027,2,9.00,18.00,9.00,18,7.50,15.00,0,0.00,15.00
111000798,Earcalm Ear Drops 5ml,23DL29,545486,1/31/2027,2,9.00,18.00,9.00,18,7.50,15.00,0,0.00,15.00
111002815,Easymax Voice Kite System,1,401542,12/1/1999,2,150.00,300.00,35.00,70,35.00,70.00,0,0.00,70.00
111004591,Ectollerg Eye Drop,23f014,503778,11/1/2025,3,88.31,264.93,88.31,264.93,76.79,230.38,0,0.00,230.38
111000806,Efexor XR 75mg 14 cap,gr9634j,524090,1/1/2026,1,56.40,56.40,56.40,56.4,47.00,47.00,0,0.00,47.00
121005848,ELASTIC WRIST BRACE XL,9999999999,175406,10/10/2012,2,35.00,70.00,35.00,70,22.77,45.54,0,0.00,45.54
121014422,Elbow Support SB303,1,494153,12/1/1999,2,55.00,110.00,35.00,70,35.00,70.00,0,0.00,70.00
151000329,Elbow Walking Stick,1,498877,10/10/2027,2,45.00,90.00,29.00,58,29.00,58.00,0,0.00,58.00
111000815,Elica 0.1% Cream 30 gm,BC0426,543766,3/1/2027,8,19.20,153.60,19.20,153.6,9.44,75.53,0,0.00,75.53
111000815,Elica 0.1% Cream 30 gm,AM0128,539263,11/1/2026,1,19.20,19.20,19.20,19.2,9.44,9.44,0,0.00,9.44
111000816,Elica 1% Oint. 30 gm,BA0236,540999,1/1/2027,3,18.00,54.00,18.00,54,8.85,26.55,0,0.00,26.55
111000816,Elica 1% Oint. 30 gm,AI00454,531119,10/4/2026,1,18.00,18.00,8.85,8.85,8.85,8.85,0,0.00,8.85
