Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
121011975,Nivea Natural Fairness Face / Body Cream 200ml 71977,1,464529,8/1/2025,2,19,38,12.63,25.26,12.63,25.26,0.15,3.79,29.05
121010663,Nivea Natural Fairness Spray Women 150ml,1,496394,4/30/2026,2,23,46,14.9,29.8,14.9,29.8,0.15,4.47,34.27
121010662,Nivea Natural Fairness Spray Women 200ml,1,512811,8/1/2026,1,26,26,17.5,17.5,17.5,17.5,0.15,2.63,20.13
121010662,Nivea Natural Fairness Spray Women 200ml,1,539082,10/31/2026,2,26,52,17.5,35,17.5,35,0.15,5.25,40.25
121012537,Nivea Nourishing Body Lotion 250ml 70053,1,512693,7/31/2026,1,21,21,12.78,12.78,12.78,12.78,0.15,1.92,14.7
121012536,Nivea Nourishing Body Lotion 400ml 70052,1,512694,8/31/2026,1,26,26,17.9,17.9,17.9,17.9,0.15,2.69,20.59
121009134,Nivea Pearl Beauty Spray 150 ml 70097,1,546953,8/31/2027,2,23,46,15.9,31.8,15.9,31.8,0.15,4.77,36.57
121017143,Nivea Protect Care Shaving Gel 200ml,1,512820,1/31/2026,1,23,23,16.9,16.9,16.9,16.9,0.15,2.54,19.44
121003139,Nivea Q10 Skin Firming Lotion 400 ml,1,500968,1/31/2025,2,45,90,28.5,57,28.5,57,0.15,8.55,65.55
121014347,Nivea Roll On Cool Kick 50ml,1,523031,4/30/2026,1,19,19,12.1,12.1,12.1,12.1,0.15,1.82,13.92
121014347,Nivea Roll On Cool Kick 50ml,1,547347,4/1/2026,6,19,114,12.1,72.6,12.1,72.6,0.15,10.89,83.49
121000837,Nivea Roll On Dry Comfort Female 50ml,1,496381,5/31/2025,1,19,19,12.1,12.1,12.1,12.1,0.15,1.82,13.92
121000837,Nivea Roll On Dry Comfort Female 50ml,1,547348,10/31/2026,6,19,114,12.1,72.6,12.1,72.6,0.15,10.89,83.49
121000837,Nivea Roll On Dry Comfort Female 50ml,1,533466,4/30/2026,9,19,171,12.1,108.9,12.1,108.9,0.15,16.34,125.24
121016294,Nivea Roll On Dry Fresh 50ml,1,547087,11/1/2026,6,19,114,12.1,72.6,12.1,72.6,0.15,10.89,83.49
121014348,Nivea Roll On Fresh Active 50ml,1,547220,2/28/2027,5,19,95,12.1,60.5,12.1,60.5,0.15,9.08,69.58
121014349,Nivea Roll On Fresh Natural Female 50ml,1,515440,1/31/2026,2,19,38,12.1,24.2,12.1,24.2,0.15,3.63,27.83
121014349,Nivea Roll On Fresh Natural Female 50ml,1,530201,4/30/2026,6,19,114,12.1,72.6,12.1,72.6,0.15,10.89,83.49
121016111,Nivea Roll On Fresh Ocean 50ml,1,516007,12/30/2025,1,19,19,12.1,12.1,12.1,12.1,0.15,1.82,13.92
121005759,Nivea Roll On Pearl Beauty 50ml,1,547233,4/1/2026,6,19,114,12.1,72.6,12.1,72.6,0.15,10.89,83.49
121005759,Nivea Roll On Pearl Beauty 50ml,1,547349,1/31/2027,4,19,76,12.1,48.4,12.1,48.4,0.15,7.26,55.66
121013288,Nivea Roll On Pearl Beauty Women 50ml 70105,1,516024,3/31/2026,1,19,19,12.85,12.85,12.85,12.85,0.15,1.93,14.78
121014537,Nivea Roll On Protect & Care 50ml,1,496385,8/31/2025,5,19,95,12.1,60.5,12.1,60.5,0.15,9.08,69.58
121014537,Nivea Roll On Protect & Care 50ml,1,453614,4/1/2025,1,19,19,11.76,11.76,11.76,11.76,0.15,1.76,13.52
121016708,Nivea Shaving Foam Fresh Cool 200ml,1,515819,10/31/2026,3,30,90,17.9,53.7,17.9,53.7,0.15,8.06,61.76
121016707,Nivea Shaving Foam Fresh Cool 200ml,1,515818,7/1/2026,3,30,90,16.36,49.08,16.36,49.08,0.15,7.36,56.44
121016709,Nivea Shaving Foam Sensitive 200ml,1,515508,8/31/2026,1,30,30,16.36,16.36,16.36,16.36,0.15,2.45,18.81
121017581,Nivea Sheet Mask With Organic Rose Water 1pcs,1,515820,6/30/2025,2,15,30,8.57,17.14,8.57,17.14,0.15,2.57,19.71
121005749,Nivea Silver Protect Roll on Men 50ml,1,524537,3/30/2026,2,19,38,12.1,24.2,12.1,24.2,0.15,3.63,27.83
121005729,Nivea Smooth Lotion Triple Action 250ml,rhyh5h,449537,10/30/2024,2,17,34,17,34,11.05,22.1,0.15,3.32,25.42
121012539,Nivea Smooth Sensation Body Lotion 250ml 70056,1,476528,10/1/2024,2,21,42,13.61,27.22,13.61,27.22,0.15,4.08,31.3
121012539,Nivea Smooth Sensation Body Lotion 250ml 70056,1,512698,8/31/2026,1,21,21,12.78,12.78,12.78,12.78,0.15,1.92,14.7
121012963,Nivea Smooth Sensation Body Lotion 400ml 70055,1,512699,3/31/2025,1,26,26,17.9,17.9,17.9,17.9,0.15,2.69,20.59
121003256,Nivea Soft Cream 100ml,1,512831,6/30/2026,3,15,45,9.02,27.06,9.02,27.06,0.15,4.06,31.12
121003260,Nivea Soft Cream Jar 50 ml,1,539084,9/30/2026,5,9,45,5.47,27.35,5.47,27.35,0.15,4.1,31.45
121003260,Nivea Soft Cream Jar 50 ml,1,509012,6/30/2026,2,9,18,5.47,10.94,5.47,10.94,0.15,1.64,12.58
121017157,Nivea Spray Clean Protect With Pure Alum 150ml,1,516012,7/30/2026,1,23,23,14.9,14.9,14.9,14.9,0.15,2.24,17.14
111001602,Nizoral 2% 30gm cream,PDB2300,547558,3/31/2027,2,19.35,38.7,16.13,32.26,16.13,32.26,0,0,32.26
111001604,Nizoral Shampoo 100ml,NLB1X00,545551,12/31/2025,4,30.55,122.2,30.55,122.2,24.19,96.75,0,0,96.75
161000282,No Corn Remover 5 Strips,1,516331,12/1/1999,1,11,11,7,7,7,7,0,0,7
161000282,No Corn Remover 5 Strips,1,501577,9/30/2028,3,11,33,6,18,6,18,0,0,18
111001606,Nolvadex 10mg 30tab,sl434,538258,5/31/2026,1,29.1,29.1,29.1,29.1,24.25,24.25,0,0,24.25
111001616,Normal  Saline 09% )500ml,OP13189,546167,8/25/2029,5,5.2,26,5.2,26,3.64,18.2,0,0,18.2
111004158,Normalix Sr 105mg/30 Tab,5798,523996,3/1/2025,1,24.65,24.65,24.65,24.65,18.69,18.69,0,0,18.69
121020969,Normazal Plus 65 ml 23069,1,502429,10/10/2026,5,40.87,204.35,40.87,204.35,13.14,65.68,0.15,9.85,75.53
111001619,Normoten 50  - 28 tab,6515,544954,7/1/2026,1,20.5,20.5,15.38,15.38,15.38,15.38,0,0,15.38
111001619,Normoten 50  - 28 tab,5522,536323,10/1/2025,2,20.5,41,20.5,41,13.14,26.29,0,0,26.29
111001619,Normoten 50  - 28 tab,7537,522220,4/30/2027,2,20.5,41,20.5,41,13.14,26.28,0,0,26.28
111001623,Nospasm tabs 10mg RMBP   30  p,1155745,531224,4/1/2028,4,16.25,65,13.54,54.16,13.54,54.16,0,0,54.16
111004244,Nostifix 0.5 mg 2 tab,8427,546168,9/10/2026,2,37.25,74.5,37.25,74.5,31.04,62.09,0,0,62.09
111001625,No-Uric 100mg Tab,2404507,540970,5/23/2027,1,16.3,16.3,16.3,16.3,12.91,12.91,0,0,12.91
111001625,No-Uric 100mg Tab,2406876,546166,8/18/2027,1,16.3,16.3,16.3,16.3,12.91,12.91,0,0,12.91
111001626,No-Uric 300mg Tab,2400834,545552,1/25/2027,2,8,16,8,16,6.33,12.67,0,0,12.67
131000191,Novalac 1 400g,1,548550,3/1/2026,3,39.39,118.17,33.48,100.44,33.48,100.44,0.15,15.07,115.51
131000410,Novalac 1 800g,1,548551,8/1/2025,2,76.42,152.84,64.96,129.91,64.96,129.91,0.15,19.49,149.4
131000433,Novalac Genio 400g,1,515338,2/1/2025,3,38,114,31.04,93.13,31.04,93.13,0.15,13.97,107.1
131000444,Novalac Genio 800g,1,538587,10/1/2025,2,70.85,141.7,60.22,120.45,60.22,120.45,0.15,18.07,138.52
131000444,Novalac Genio 800g,1,528273,10/1/2025,2,70.85,141.7,60.22,120.44,60.22,120.44,0.15,18.07,138.51
131000199,Novalac No 2 400g,1,548552,6/1/2025,3,39.39,118.17,33.48,100.44,33.48,100.44,0.15,15.07,115.51
131000361,Novalac No 2 800g,1,545387,2/1/2026,2,76.42,152.84,67,134,67,134,0.15,20.1,154.1
111001632,Novomix 30 Flexpen 100u/ml 5×3ml,NT6CA01S1,525227,9/30/2025,0.4,189,75.6,104.77,41.91,104.77,41.91,0,0,41.91
111001632,Novomix 30 Flexpen 100u/ml 5×3ml,pt6cw45s1,528950,11/30/2025,1.6,189,302.4,164.35,262.96,164.35,262.96,0,0,262.96
111001637,Novorapid Flexpen 100u/ml 5×3ml,pt6em95s1,541326,10/31/2026,0.8,189,151.2,189,151.2,164.35,131.48,0,0,131.48
111001637,Novorapid Flexpen 100u/ml 5×3ml,PTSEV81S1,547656,10/31/2026,0.6,189,113.4,164.35,98.61,164.35,98.61,0,0,98.61
121020086,Now Almond Oil 118ml,1,511099,7/1/2026,2,30,60,17,34,17,34,0.15,5.1,39.1
121020086,Now Almond Oil 118ml,1,468474,8/1/2025,5,30,150,15.5,77.5,15.5,77.5,0.15,11.63,89.13
121019711,Now European Clay Powder 170gm,1,444163,9/1/2025,1,50,50,22,22,22,22,0.15,3.3,25.3
121018393,Now Lavender Oil 30ml,1,469951,7/31/2025,1,50,50,34.25,34.25,34.25,34.25,0.15,5.14,39.39
121019712,Now Mediteranean Red Clay Powder 170gm,1,444164,9/1/2025,2,50,100,22,44,22,44,0.15,6.6,50.6
121006138,Nuk Bottle Brush,?,449853,12/1/1999,1,19,19,19,19,12.35,12.35,0.15,1.85,14.2
121018705,Nunu Baby Bath Blue 500ml,1,448659,5/30/2025,1,22,22,22,22,14.3,14.3,0.15,2.15,16.45
121015773,Nunu Baby Oil 400ml,1,512432,7/31/2028,2,19,38,13.55,27.1,13.55,27.1,0.15,4.07,31.17
121015773,Nunu Baby Oil 400ml,1,524907,2/28/2029,2,19,38,12,24,12,24,0.15,3.6,27.6
121007732,Nunu Baby Powder 100g,1,515913,12/30/2028,7,10,70,5,35,5,35,0.15,5.25,40.25
121009209,Nunu Baby Powder 200g,1,515914,2/28/2029,9,14,126,6.5,58.5,6.5,58.5,0.15,8.78,67.28
121009209,Nunu Baby Powder 200g,1,514187,9/26/2027,2,11,22,6.5,13,6.5,13,0.15,1.95,14.95
121018710,Nunu Baby Powder Pink 200gm,1,449724,6/26/2027,1,12,12,6.5,6.5,6.5,6.5,0.15,0.98,7.48
121007730,Nunu Baby Shampoo 200ml,1,518850,12/30/2028,1,11,11,5.1,5.1,5.1,5.1,0.15,0.77,5.87
121007730,Nunu Baby Shampoo 200ml,1,533602,12/31/2028,9,11,99,5.1,45.9,5.1,45.9,0.15,6.89,52.79
121009207,Nunu Baby Shampoo 400ml,1,514153,2/28/2029,6,15,90,8.34,50.04,8.34,50.04,0.15,7.51,57.55
121009518,Nunu Baby Shampoo 800ml,1,514155,11/30/2028,4,30,120,21.5,86,21.5,86,0.15,12.9,98.9
121021986,Nunu Hyd Oil Gel 200ml,1,533603,11/30/2028,6,23,138,15.1,90.6,15.1,90.6,0.15,13.59,104.19
121021932,Nunu Shampo 750ml,1,524908,2/28/2029,5,24,120,16,80,16,80,0.15,12,92
131000522,Nuralac No.1 400g,1,483862,5/5/2025,3,37,111,31.8,95.4,31.8,95.4,0.15,14.31,109.71
131000525,Nuralac No.1 900g,1,521668,10/10/2026,2,80,160,68.75,137.5,68.75,137.5,0.15,20.63,158.13
131000523,Nuralac No.2 400g,1,492065,4/1/2025,2,37,74,27,54,27,54,0.15,8.1,62.1
131000523,Nuralac No.2 400g,1,514320,8/8/2025,1,37,37,31.8,31.8,31.8,31.8,0.15,4.77,36.57
131000526,Nuralac No.2 900g,1,475939,3/30/2025,2,80,160,59,118,59,118,0.15,17.7,135.7
131000526,Nuralac No.2 900g,1,498622,12/12/2025,1,80,80,68.75,68.75,68.75,68.75,0.15,10.31,79.06
131000524,Nuralac No.3 400g,1,539201,10/10/2026,3,37,111,31.8,95.4,31.8,95.4,0.15,14.31,109.71
131000524,Nuralac No.3 400g,1,507462,4/1/2025,1,37,37,27,27,27,27,0.15,4.05,31.05
131000527,Nuralac No.3 900g,1,498833,8/8/2025,1,80,80,68.75,68.75,68.75,68.75,0.15,10.31,79.06
111003022,Nurofen Paed Syrup 150ml,AGC727,546169,2/1/2027,5,15.3,76.5,15.3,76.5,12.11,60.57,0,0,60.57
121003318,NW. Boost  It Volumizing Hair Spray 250 ml,1,510196,4/30/2026,1,30,30,21.75,21.75,21.75,21.75,0.15,3.26,25.01
121016451,Nw Styling Gel 200ml,333,515891,3/26/2026,3,26,78,20,60,20,60,0.15,9,69
121016451,Nw Styling Gel 200ml,1,538963,7/30/2026,2,26,52,18.35,36.7,18.35,36.7,0.15,5.51,42.21
121003333,NW.Ultra Strong Power Hold Hair Spray 250 ml,1,546805,5/17/2027,3,30,90,20.45,61.35,20.45,61.35,0.15,9.2,70.55
121011844,Nyda Plus 100ml,304846,518248,9/1/2026,3,87,261,87,261,69.6,208.8,0,0,208.8
111004539,Nyda Spray Express 50ml,200582,538180,11/30/2025,6,59,354,59,354,44.84,269.04,0,0,269.04
111001644,Ocean spray,309540,546170,1/30/2027,2,45,90,45,90,33.75,67.51,0,0,67.51
111001650,Ocured eye drops,23de02,528952,10/31/2026,1,8.1,8.1,5.67,5.67,5.67,5.67,0,0,5.67
121017309,Ogx Cond Argan oil Of Morocco Hydra 385ml,1,504602,3/31/2025,1,65,65,32.25,32.25,32.25,32.25,0.15,4.84,37.09
121017310,Ogx Shampo Argan oil Of Morocco Hydra 385ml,1,500851,2/1/2025,1,65,65,32.25,32.25,32.25,32.25,0.15,4.84,37.09
121005243,Olay Natural White Day Cream 50ml,1,500730,7/31/2026,1,23,23,14,14,14,14,0.15,2.1,16.1
121005243,Olay Natural White Day Cream 50ml,1,546719,10/1/2026,3,23,69,12.9,38.7,12.9,38.7,0.15,5.81,44.51
121003368,Olay Natural White Face Wash 100 ml,1,547866,1/31/2027,3,23,69,12.9,38.7,12.9,38.7,0.15,5.81,44.51
121003370,Olay Natural White Night Cream 50 ml,1,515994,7/31/2026,2,23,46,14,28,14,28,0.15,4.2,32.2
111003754,Olazine 2.5mg Tab,23dd27,507998,6/30/2026,3,74,222,74,222,55.98,167.95,0,0,167.95
111003685,Olazine 5mg 28Tab,23dg41,507999,10/31/2026,2,148.05,296.1,148.05,296.1,117.16,234.31,0,0,234.31
111001658,Olfen  Gel 50g,44123,536728,1/31/2027,3,13.85,41.55,13.85,41.55,9.62,28.86,0,0,28.86
111001663,Olfen 50mg 20tab,22111811,531227,9/22/2027,1,12.4,12.4,9.82,9.82,9.82,9.82,0,0,9.82
111002618,Olfen 75mg Ampou,166932,538182,9/30/2026,0.8,23.6,18.88,23.6,18.88,11.6,9.28,0,0,9.28
111003943,Olfen Patch 140mg,A15,539908,11/30/2025,1,36.3,36.3,36.3,36.3,30.25,30.25,0,0,30.25
111001665,Olmetec 20mg 28 tab,F230822,540971,9/30/2027,1,62.45,62.45,62.45,62.45,45.28,45.28,0,0,45.28
111001666,Olmetec 40mg 28 tab,1,447252,1/30/2025,2,83.15,166.3,83.15,166.3,54.05,108.1,0,0,108.1
111001667,Olmetec Plus 20mg/12.5mg  28 tab,f230828,512679,10/31/2027,1,65.6,65.6,65.6,65.6,51.91,51.91,0,0,51.91
111001668,Olmetec Plus 40mg/12.5mg  28 tab,f230313,512650,4/30/2027,1,87.3,87.3,87.3,87.3,69.08,69.08,0,0,69.08
111001668,Olmetec Plus 40mg/12.5mg  28 tab,F230890,540972,10/31/2027,1,87.3,87.3,87.3,87.3,68.32,68.32,0,0,68.32
111001669,Olmetec Plus 40mg/25mg  28 tab,F230303,543891,4/30/2027,2,87.3,174.6,87.3,174.6,66.05,132.09,0,0,132.09
111001670,Olopat 0.1% Opthalmic sol . 5ml/bt.,aa0352,474708,1/31/2026,1,22.05,22.05,22.05,22.05,15.44,15.44,0,0,15.44
111003944,Olopat U.D 0.1% Eye Drops Solution,BA0206,535702,1/31/2026,1,58.7,58.7,58.7,58.7,48.92,48.92,0,0,48.92
111003696,Omacillin 500mg 20 Cap,324315,540973,6/1/2027,3,9.9,29.7,9.9,29.7,4.95,14.85,0,0,14.85
111004793,Omega 3 Fort 30 Caps,l3355,548432,6/30/2027,3,85,255,85,255,34,102,0,0,102
111004738,Omega 3-6-9 30 pcs,eb01-0351,520698,11/30/2025,5,109.95,549.75,109.95,549.75,65.97,329.85,0,0,329.85
111001680,Omiz  20 mg  14  tab,4NQ381,545632,4/1/2026,2,45.95,91.9,45.95,91.9,28.72,57.44,0,0,57.44
151000723,Omron -RX Classic Mashin,1,414576,12/1/1999,1,245,245,145,145,145,145,0,0,145
121014993,One Hair Removal Cream For Dry Skin 90g,1,505294,3/30/2026,6,14,84,14,84,14,84,0.15,12.6,96.6
121016185,One Hair Removal Cream For Sensitive Skin 140g,1,462989,1/1/2025,3,15,45,10.75,32.25,10.75,32.25,0.15,4.84,37.09
121021437,One Hair Remover Cream Honey Dry Skin 140gm,1,505296,5/30/2026,6,16,96,16,96,16,96,0.15,14.4,110.4
