101010301005,العهد النقدية صيدلية شركة رتاج صيدلية وصفات الطب  10,Petty cash -  Retaj PH ( Wasaft Altab 10 ),10,10,30,1005,
101010301006,العهد النقدية - شركة رتاج وصفات الطب 2 نزهة,Petty cash - Retaj ( Mamlaket Al Elaj 21 Al-Nuzha),10,10,30,1006,
101010301007,العهد النقدية - صحة اباس 2,Petty cash -  Sahat Abas 2,10,10,30,1007,
101010301008,العهد النقدية صيدلية وصفات 2,Petty cash -  Wasafat PH 2,10,10,30,1008,
101010301009,العهد النقدية صيدلية وصفات 6,Petty cash -  Wasafat PH 6,10,10,30,1009,
101010301010,عهدة نقدية صيدلية رتاج الدواء,Petty cash -  Retaj Al-Dawaa PH,10,10,30,1010,
101010301011,عهدة نقدية - صيدلية رتاج الصحة 1,Petty cash - Retaj PH 1,10,10,30,1011,
101010301012,العهد النقدية - صيدلية رتاج الثالثة,Petty cash - Retaj PH 3,10,10,30,1012,
101010301013,العهد النقدية - صيدلية رتاج الثانية,Petty cash - Retaj PH 2,10,10,30,1013,
101010400000,العهد الشخصيه,Petty cash (Employees),10,10,40,0,
101010401000,العهد الشخصيه رتاج,Personal covenant Retaj,10,10,40,1000,
101010401001,عهده حسين البطحاء,Petty Cash -  Hussein Al-Batha,10,10,40,1001,
101010401002,عهدة / نادر العشري,Petty Cash -   Nader El-Ashry,10,10,40,1002,
101010401003,عهدة ساري الشمري,Petty Cash -  Sari Al-Shammari,10,10,40,1003,
101010401004,عهده كريم ( احمد سيف سابقا),Petty Cash -  Karim (formerly Ahmed Seif),10,10,40,1004,
101010401005,د محمد عبد الحميد النجار,Petty Cash -Dr. Mohamed Abdel Hamid Al-Najjar,10,10,40,1005,
101010401006,عهدة الأستاذ/ خالد المقيل,Petty Cash -Khaled Al-Muqeel,10,10,40,1006,
101010401007,عهده ا /مدحت,Petty Cash -I praised,10,10,40,1007,
101010401008,عهدة نقدية مجدي العدل,Petty Cash -   Magdi El Adl,10,10,40,1008,
101010401009,عهدة ا / امين,Petty Cash -  Amen,10,10,40,1009,
101010401010,عهدة محمود صيانه,Petty Cash -  Mahmoud Sayana,10,10,40,1010,
101010401011,عهدة ا / حسين,Petty Cash -  Hussein,10,10,40,1011,
101010401012,عهدة نقدية احمد غراب,Petty Cash -   Ahmed Ghorab,10,10,40,1012,
101010401013,كرم أحمد السيد,Petty Cash -Karam Ahmed El-Sayed,10,10,40,1013,
101010401014,عهدة أحمد سيف-خزينة رتاج الصحة,Petty Cash -  Ahmed Seif,10,10,40,1014,
101010401015,عهدة د. أحمد ربيع,Petty Cash -  Dr.. Ahmed Rabie,10,10,40,1015,
101020000000,العملاء,Customers,10,20,0,0,
101020100000,عملاء,Customers 1,10,20,10,0,
101020101000,عملاء رتاج,Retaj customers,10,20,10,1000,
101040000000,المخزون,Inventory,10,40,0,0,
101040200000,مخزون الصيدليات,Pharmacies Inventory,10,40,20,0,
101040201000,مخزون  الصيدليات  - شركة رتاج,Pharmacies Inventory - Retaj Company,10,40,20,1000,
101040201001,مخزون صيدلية مملكة العلاج 21 (العثيم),Pharmacies Inventory - Mamlakat Al Elaj (Al-Othaim),10,40,20,1001,
101040201002,مخزون صيدلية  سماء (سلة الدواء) رتاج,Pharmacies Inventory - Sama PH (Salit Aldawa),10,40,20,1002,
101040201003,مخزون صيدلية وصفات 10 رتاج- لاغى,Pharmacies Inventory - Retaj Pharmacy 10 (Canceled),10,40,20,1003,
101040201004,مخزون صيدلية وصفات 4 رتاج,Pharmacies Inventory - Retaj Pharmacy 4,10,40,20,1004,
101040201005,مخزون ص وصفات الطب 10 رتاج,Pharmacies Inventory - Retaj PH ( Wasaft Altab 10 ),10,40,20,1005,
101040201006,مخزون صيدلية وصفات الطب 2 النزهة,Pharmacies Inventory - Retaj - ( Mamlaket Al Elaj 21 Al-Nuzha),10,40,20,1006,
101040201007,مخزون صيدلية اباس (2),Pharmacies Inventory - Sahat Abas 2,10,40,20,1007,
101040201008,مخزون صيدلية وصفات 2,Pharmacies Inventory - Wasafat 2,10,40,20,1008,
101040201009,مخزون صيدلية وصفات 6,Pharmacies Inventory - Wasafat 6,10,40,20,1009,
101040201010,مخزون - صيدلية  ابعاد الصحة 1,Pharmacies Inventory -  Abad PH 1,10,40,20,1010,
101040201011,مخزون الصيدليات صيدلية وصفات 2,Pharmacies Inventory - Wasafat 2,10,40,20,1011,
101040201012,مخزون الصيدليات - صيدلية رتاج الدواء,Pharmacies Inventory - Retaj Al-Dawaa PH,10,40,20,1012,
101040201013,مخزون الصيدليات - صيدلية رتاج الصحة 1,Pharmacies Inventory - Retaj PH 1,10,40,20,1013,
101040201014,مخزون الصيدليات - صيدلية رتاج الثانية للادوية,Pharmacies Inventory - Retaj PH 2,10,40,20,1014,
101040201015,مخزون الصيدليات - صيدلية رتاج الثالثة للادوية,Pharmacies Inventory - Retaj PH 3,10,40,20,1015,
101040300000,المستودعات,Warehouses,10,40,30,0,
101040301000,مستودعات رتاج,Retaj warehouses,10,40,30,1000,
101040301001,مخزون المستودع الرئسيى بالسلى,Main warehouse inventory ( Sulay ),10,40,30,1001,
101040301002, مخزون مستودع الرئيسي 2,Main warehouse inventory 2,10,40,30,1002,
101060000000,مدينون وأرصدة مدينة أخرى,Debits and other debit balances,10,60,0,0,
101060100000,سلف عاملين,Employee Loan,10,60,10,0,
101060101000,سلف العاملين رتاج,Employee Loan - Retaj,10,60,10,1000,
101060500000,دفعات مقدمة,Advance payments,10,60,50,0,
101060501000,دفعات مقدمة - مؤسسة الغالب للمقاولات - رتاج,Advance payments - Al-Ghalib Contracting Est. - Retaj,10,60,50,1000,
101060600000,اعتمادات مستندية,Letters of credit,10,60,60,0,
101060601000,اعتمادات مستندية - رتاج,Documentary Credits - Retaj,10,60,60,1000,
101060900000,ضريبة القيمة المضافه علي المدخلات,Value added tax on inputs,10,60,90,0,
101060901000,ضريبة القيمة المضافه علي المدخلات رتاج,Value Added Tax on Purchase ( Retaj ),10,60,90,1000,
101061100000,مدينون اخرون,Other Debiters,10,61,10,0,
101061101000,مدينون اخرون - شركة رتاج,Other Debiters - Retaj,10,61,10,1000,
101061101001,مدينون اخرون - محمد البراوي,Other Debiters - Muhammad Al-Barawi,10,61,10,1001,
101061101002,مدينون اخرون - شركة اضواء الوافي,Other Debiters - Adwaa Al-Wafi Company,10,61,10,1002,
101061101003,مستودع الفادر,Other Debiters - Al-Fader Warehouse,10,61,10,1003,
101061101004,مدينون اخرون - د/ عادل سري,Other debtors - Dr. Adel Serry,10,61,10,1004,
101061101005,تأسيس صيدليات ابعاد,Other Debiters - Establishment of Abaad Pharmacies,10,61,10,1005,
101061101006,صيدلية الملز الوطنية,Other Debiters - Malaz National Pharmacy,10,61,10,1006,
101061101007,صيدلية ترياق العلاج,Other Debiters - Tariaq Pharmacy,10,61,10,1007,
101061101008,صيدلية ديوان الدواء,Other Debiters - Diwan Al-Dawaa Pharmacy,10,61,10,1008,
101070000000,مصاريف مدفوعة مقدما,Prepaid expenses,10,70,0,0,
101070100000, ايجارات مدفوعة مقدما,Prepaid expenses - Rent,10,70,10,0,
101070101000, ايجارات مدفوعة مقدما - رتاج,Prepaid expenses - Rent ( Retaj ),10,70,10,1000,
101070101001, ايجار مقدم مستودع السلى,Prepaid expenses - Rent ( Suly Wharehouse ),10,70,10,1001,Pharmacies Inventory - Mamlakat Al Elaj (Al-Othaim)
101070101002,ايجار مقدم رتاج -صيدلية مملكة العلاج (العثيم سابقا),Prepaid expenses - Rent ( Mamlakat Al Elaj (Al-Othaim) ),10,70,10,1002,Pharmacies Inventory - Sama PH (Salit Aldawa)
101070101003, ايجار مقدم رتاج صيدلية سلة الدواء,Prepaid expenses - Rent ( Salit Aldawa ),10,70,10,1003,Pharmacies Inventory - Retaj Pharmacy 10 (Canceled)
101070101004, ايجار مقدم رتاج صيدلية وصفات 10,Prepaid expenses - Rent ( Wasaft 10 ),10,70,10,1004,Pharmacies Inventory - Retaj Pharmacy 4
101070101005, ايجار مقدم رتاج صيدلية وصفات 4,Prepaid expenses - Rent ( Wasaftat 4 ),10,70,10,1005,Pharmacies Inventory - Retaj PH ( Wasaft Altab 10 )
101070101006,ايجار مقدم استراحة حي اليرموك,Prepaid expenses - Rent ( Yarmouk Rest ),10,70,10,1006,Pharmacies Inventory - Retaj - ( Mamlaket Al Elaj 21 Al-Nuzha)
101070101007,ايجار مقدم شقة 4 يرموك الدمام -عزاب,"Prepaid expenses - Rent ( Apartment 4, Yarmouk, Dammam )",10,70,10,1007,Pharmacies Inventory - Sahat Abas 2
101070101008,ايجار مقدم ملحق غرناطة الشرقية سارة الغانم,Prepaid expenses - Rent ( Retaj ),10,70,10,1008,Pharmacies Inventory - Wasafat 2
101070101009,ايجار مقدم مستودع زمزم ش بن ماجه,Prepaid expenses - Rent ( Retaj ),10,70,10,1009,Pharmacies Inventory - Wasafat 6
101070101010,ايجار مقدم شقة حي اليرموك بجوار البنك الأهلي,Prepaid expenses - Rent ( Retaj ),10,70,10,1010,Pharmacies Inventory -  Abad PH 1
101070101011,ايجار مقدم صيدلية حي النزهة,Prepaid expenses - Rent ( Retaj ),10,70,10,1011,Pharmacies Inventory - Wasafat 2
101070101012,ايجار مقدم صيدلية صحة آباس 2- القدس,Prepaid expenses - Rent ( Retaj ),10,70,10,1012,Pharmacies Inventory - Retaj Al-Dawaa PH
101070101013, ايجارات مدفوعة مقدما - صيدلية بدون اسم,Prepaid expenses - Rent ( Retaj ),10,70,10,1013,Pharmacies Inventory - Retaj PH 1
101070101014, ايجارات مدفوعة مقدما - رتاج - شقه موظفين المستودع - المزيد,Prepaid expenses - Rent ( Retaj ),10,70,10,1014,Pharmacies Inventory - Retaj PH 2
101070101015,ايجارات مقدمة - مجمعه - رتاج,Prepaid expenses - Rent ( Retaj ),10,70,10,1015,Pharmacies Inventory - Retaj PH 3
101070101016,ايجارات مدفوعة مقدما - شقة الموظفين المنفوحه,Prepaid expenses - Rent ( Retaj ),10,70,10,1016,
101070101017,ايجارات مدفوعة مقدما - مستودع رتاج _ الحائر ),Prepaid expenses - Rent ( Retaj ),10,70,10,1017,
101070101018,ايجارات مدفوعه مقدما - مكتب العليا,Prepaid expenses - Rent ( Retaj ),10,70,10,1018,
101070101019,ايجارات مدفوعة مقدما صيدلية ابعاد 1,Prepaid expenses - Rent ( Retaj ),10,70,10,1019,
101070101020,ايجار مدفوع مقدما - صيدلية رتاج الدواء,Prepaid expenses - Rent ( Retaj ),10,70,10,1020,
101070101030,ايجار مدفوع مقدما ص رتاج الصحة 1,Prepaid expenses - Rent ( Retaj PH 1 ),10,70,10,1030,
101070101031,ايجار مدفوع مقدما - صيدلية رتاج الثانية,Prepaid expenses - Rent ( Retaj PH 2 ),10,70,10,1031,
101070101032,ايجار مدفوع مقدما - صيدلية رتاج الثالثة,Prepaid expenses - Rent ( Retaj PH 3 ),10,70,10,1032,
101070200000,تأمين حريق وسرقة مدفوع مقدم,,10,70,20,0,
101070201000,تأمين مدفوع مقدم رتاج,,10,70,20,1000,
101070201001,تأمين مدفوع مقدم صيدلية بندر,,10,70,20,1001,
101070201002,تأمين مدفوع مقدم صيدلية وصفات الطب 2 (النزهة),,10,70,20,1002,
101070201003,تأمين مدفوع مقدم صيدلية وصفات 10,,10,70,20,1003,
101070201004,تأمين مدفوع مقدم صيدلية وصفات 4,,10,70,20,1004,
101070201005,تأمين مقدم شقة حي اليرموك - ط الدمام,,10,70,20,1005,
101070201006,تأمين مقدم ملحق غرناطة الشرقية,,10,70,20,1006,
101070201007,تأمين عام مقدم رتاج,,10,70,20,1007,
101070201008,تأمين مقدم مستودع رتاج,,10,70,20,1008,
101070300000,بدل سكن مدفوع مقدم,,10,70,30,0,
101070301000,بدل سكن مدفوع مقدم - رتاج,,10,70,30,1000,
101070400000,تأمين طبي مقدم,,10,70,40,0,
101070401000,تامين طبي مقدم - رتاج,,10,70,40,1000,
101070401001,تأمين طبي مقدم - رتاج,,10,70,40,1001,
101070500000,تأمين سيارات مقدم,,10,70,50,0,
101070501000,تامين سيارات مقدم رتاج,,10,70,50,1000,
101070600000,رخص بلدية مقدمة,,10,70,60,0,
101070601000,رخص بلدية مقدة رتاج,,10,70,60,1000,
101070700000,دفعات تجهيز صيدليات,,10,70,70,0,
101070701000,دفعات تجهيز صيدليات رتاج,,10,70,70,1000,
101070800000,تجديد سجلات تجارية,,10,70,80,0,
101070801000,تجديد سجل شركة ابعاد الصحة,,10,70,80,1000,
101070900000,تجديد سجلات,,10,70,90,0,
101070901000,تجديد سجلات تجارية رتاج,,10,70,90,1000,
101071000000,مصاريف صيانة مدفوعة مقدما,,10,71,0,0,
101071001000,مصاريف مدفوعة مقدما - صيانة البرامج,,10,71,0,1000,
101072000000,مصاريف صيانة مقدمة - أخرى,,10,72,0,0,
101072001000,مصاريف مدفوعة مقدما - أخرى,,10,72,0,1000,
101080000000,مصاريف وقود سيارات مدفوعة مقدما,,10,80,0,0,
101080100000,مصاريف وقود سيارات مدفوعه مقدما,,10,80,10,0,
101080101000,مصاريف وقود سيارات مدفوعة مقدما,,10,80,10,1000,
101090000000,مشاريع تحت التنفيذ,,10,90,0,0,
103000000000,الأصول الغير متداولة,,30,0,0,0,
103010000000,الأصول الثابتة,,30,10,0,0,
103010100000,أراضــــــي,,30,10,10,0,
103010101000,أراضــــــي - رتاج,,30,10,10,1000,
103010101001,اراضى رتاج ؟؟؟؟,,30,10,10,1001,
103010200000,مــــبـــاني,,30,10,20,0,
103010201000,مــــبـــاني - رتاج,,30,10,20,1000,
103010201001,مــــبـــاني - رتاج ؟؟؟,,30,10,20,1001,
103010300000,ســــيــارات,,30,10,30,0,
103010301000,ســــيــارات - رتاج,,30,10,30,1000,
103010301001,ســــيــارات - رتاج ؟؟؟,,30,10,30,1001,
103010400000,أجهزة مكتبية,,30,10,40,0,
103010401000,أجهزة مكتبية - رتاج,,30,10,40,1000,
103010401001,أجهزة مكتبية - رتاج ؟؟؟,,30,10,40,1001,
103010500000,أثاث مكتبي,,30,10,50,0,
103010501000,اثاث واجهزة مكتبية - رتاج,,30,10,50,1000,
103010501001,اثاث واجهزة مكتبية - رتاج,,30,10,50,1001,
103010600000,أثاث منزلي,,30,10,60,0,
103010601000,أثاث منزلي - رتاج,,30,10,60,1000,
103010601001,أثاث منزلي - رتاج ؟؟؟,,30,10,60,1001,
103010700000,برامج كمبيوتر وانظمة,,30,10,70,0,
103010701000,اجهزة كمبيوتر وانظمة  - رتاج,,30,10,70,1000,
103010701001,اجهزة كمبيوتر وانظمة  - رتاج,,30,10,70,1001,
103010800000,ماكينات تصوير,,30,10,80,0,
103010801000,ماكينات تصوير  - رتاج,,30,10,80,1000,
103010801001,ماكينات تصوير - شركة رتاج,,30,10,80,1001,
103010900000,أجهزة كمبيوتر,,30,10,90,0,
103010901000,أجهزة كمبيوتر - رتاج,,30,10,90,1000,
103011000000,أجهزة تكييف,,30,11,0,0,
103011001000,اجهزة كهربائية وتكييف رتاج,,30,11,0,1000,
103011100000,أجهزة كهربائية,,30,11,10,0,
103011101000,أجهزة كهربائية  رتاج,,30,11,10,1000,
103011200000,تجهيزات,,30,11,20,0,
103011201000,تجهيزات رتاج,,30,11,20,1000,
103011300000,نفقات ايرادية مؤجلة,,30,11,30,0,
103011301000,نفقات ايرادية مؤجلة رتاج,,30,11,30,1000,
103020000000,الاصول الغير ملموسه,,30,20,0,0,
103020100000,شهرة المحل,,30,20,10,0,
103020101000,شهرة المحل - رتاج,,30,20,10,1000,
103020101001,شهرة المحل - رتاج ص النزهة,,30,20,10,1001,
103020101002,شهرة المحل - شركة مستودع رتاج,,30,20,10,1002,
103020101003,شهرة المحل - رتاج ص 10,,30,20,10,1003,
103020101004,شهرة المحل - رتاج ص 4,,30,20,10,1004,
103020101005,شهرة المحل-رتاج ص وصفات الطب 10,,30,20,10,1005,
103020101006,شهرة المحل-رتاج ص مملكة العلاج,,30,20,10,1006,
103020101007,شهرة المحل-رتاج ص سما الدواء,,30,20,10,1007,
103020200000,مصاريف تأسيس,,30,20,20,0,
103020201000,مصاريف تأسيس رتاج,,30,20,20,1000,
103020300000,تجهيزات,,30,20,30,0,
103020301000,تجهيزات رتاج,,30,20,30,1000,
103030000000,حساب الاستثمارات,,30,30,0,0,
103030100000,حساب الأستثمارات,,30,30,10,0,
103030101000,استثمارات- رتاج,,30,30,10,1000,
104000000000,مجمع الإهـــلاك,,40,0,0,0,
104010000000,مجمع الاهلاك,,40,10,0,0,
104010100000,مجمع اهلاك مباني,,40,10,10,0,
104010101000,مجمع اهلاك مباني - رتاج,,40,10,10,1000,
104010101001,مجمع اهلاك مباني - رتاج؟؟؟,,40,10,10,1001,
104010200000,مجمع اهلاك سيارات,,40,10,20,0,
104010201000,مجمع اهلاك سيارات - رتاج,,40,10,20,1000,
104010201001,مجمع اهلاك سيارات - رتاج,,40,10,20,1001,
104010300000,مجمع إهلاك اجهزة مكتبية,,40,10,30,0,
104010301000,مجمع إهلاك اجهزة مكتبية - رتاج,,40,10,30,1000,
104010301001,مجمع إهلاك اجهزة مكتبية - رتاج ؟؟؟؟,,40,10,30,1001,
104010400000,مجمع اهلاك أثاث مكتبي,,40,10,40,0,
104010401000,مجمع اهلاك أثاث مكتبي - رتاج,,40,10,40,1000,
104010401001,مجمع اهلاك أثاث مكتبي - رتاج ؟؟؟,,40,10,40,1001,
104010500000,مجمع اهلاك أثاث منزلي,,40,10,50,0,
104010501000,مجمع اهلاك أثاث منزلي - رتاج,,40,10,50,1000,
104010501001,مجمع اهلاك أثاث منزلي - رتاج؟؟؟,,40,10,50,1001,
104010600000,مجمع اهلاك برامج كمبيوتر وانظمة,,40,10,60,0,
104010601000,مجمع اهلاك أجهزة كمبيوتر وأنظمة - رتاج,,40,10,60,1000,
104010601001,مجمع اهلاك أجهزة كمبيوتر وأنظمة,,40,10,60,1001,
104010700000,مجمع اهلاك ماكينات تصوير,,40,10,70,0,
104010701000,مجمع اهلاك ماكينات تصوير  رتاج,,40,10,70,1000,
104010701001,مجمع اهلاك ماكينات تصوير رتاج,,40,10,70,1001,
104010800000,مجمع اهلاك أجهزة كمبيوتر,,40,10,80,0,
104010801000,مجمع اهلاك اجهزة كمبيوتر  - رتاج,,40,10,80,1000,
104010801001,مجمع اهلاك اجهزة كمبيوتر رتاج,,40,10,80,1001,
104010900000,مجمع إ هلاك أجهزة تكييف,,40,10,90,0,
104010901000,مجمع اهلاك أجهزة تكييف رتاج,,40,10,90,1000,
104010901001,مجمع إهلاك اجهزة تكييف رتاج,,40,10,90,1001,
104011000000,مجمع اهلاك أجهزة كهربائية,,40,11,0,0,
104011001000,مجمع اهلاك اجهزة كهربائية وتكييف رتاج,,40,11,0,1000,
104011001001,مجمع اهلاك اجهزة كهربائية وتكييف رتاج,,40,11,0,1001,
104011100000,مجمع اهلاك تحسينات غير مملوكة,,40,11,10,0,
104011101000,مجمع اهلاك تحسينات غير مملوكة رتاج,,40,11,10,1000,
104011101001,مجمع اهلاك تحسينات غير مملوكة رتاج,,40,11,10,1001,
104011200000,مجمع اطفاء مصاريف تأسيس,,40,11,20,0,
104011201000,مجمع اطفاء مصاريف تأسيس رتاج,,40,11,20,1000,
104011300000,مجمع الاهلاك تجهيزات,,40,11,30,0,
104011301000,مجمع الاهلاك تجهيزات رتاج,,40,11,30,1000,
104020000000,مجمع إطفاء الشهرة,,40,20,0,0,
104020100000,مجمع إطفاء شهرة,,40,20,10,0,
104020101000,مجمع اطفاء شهرة صيدليات رتاج,,40,20,10,1000,
104020101001,مجمع اطفاء شهرة مستودع رتاج,,40,20,10,1001,
104020101002,مجمع اطفاء شهرة صيدلية  النزهه رتاج,,40,20,10,1002,
104020101003,مجمع اطفاء شهرة صيدلية 10 رتاج,,40,20,10,1003,
104020101004,مجمع اطفاء شهرة صيدلية 4 رتاج,,40,20,10,1004,
104020101005,مجمع اطفاء شهرة صيدلية مملكة العلاج,,40,20,10,1005,
104020101006,مجمع اطفاء شهرة صيدلية سماء الدواء,,40,20,10,1006,
200000000000,الخصـــــــــــــوم,,0,0,0,0,
201000000000,الخصوم المتداولة,,10,0,0,0,
201010000000,حسابات بنكية دائنة,,10,10,0,0,
201010100000,حسابات بنكية دائنة,,10,10,10,0,
201010101000,حسابات بنكية دائنة رتاج,,10,10,10,1000,
201010101001,حسابات بنكية دائنة رتاج ؟؟؟,,10,10,10,1001,
201010200000,قروض قصيرة الأجل,,10,10,20,0,
201010201000,قروض قصيرة الأجل رتاج,,10,10,20,1000,
201010201001,قروض قصيرة الأجل رتاج ؟؟؟,,10,10,20,1001,
201010300000,أوراق دفع,,10,10,30,0,
201010301000,أوراق دفع - رتاج,,10,10,30,1000,
201020000000,دائـــــنـــــــون,,10,20,0,0,
201020100000,مورديين خارجين,,10,20,10,0,
201020101000,مورديين خارجين رتاج,,10,20,10,1000,
201020200000,موردين محليين,,10,20,20,0,
201020201000,موردين محليين رتاج,,10,20,20,1000,
201020300000,موردى  خدمات و اصول,,10,20,30,0,
201020301000,موردى خدمات واصول - رتاج,,10,20,30,1000,
201020400000,دائنون أخرون,,10,20,40,0,
201020401000,دائنون أخرون رتاج,,10,20,40,1000,
201020401001,دائنون أخرون رتاج- الإدارة القديمة,,10,20,40,1001,
201020401002,دائنون أخرون رتاج- بندر العتيبى,,10,20,40,1002,
201020401003,فيصل محمد دخيل السمران,,10,20,40,1003,
201020401004,دائنون موردون,,10,20,40,1004,
201020401005,محمد سليمان الأحيدب,,10,20,40,1005,
201020401006,تسويات موردين سما-رتاج,,10,20,40,1006,
201020401007,تسويات موردين -رتاج,,10,20,40,1007,
201020401008,صيدلية رتاج الدواء - اعمال الديكور,,10,20,40,1008,
201020401009,صيدلية دواء الحياة,,10,20,40,1009,
201020600000,ضريبة القيمة المضافه علي المخرجات,,10,20,60,0,
201020601000,ضريبة القيمة المضافه علي المخرجات رتاج,,10,20,60,1000,
201030000000,جهات ذات صلة,,10,30,0,0,
201030100000,جهات ذات صلة,,10,30,10,0,
201030101000,جهات ذات صلة - رتاج,,10,30,10,1000,
201030101001, شركة مستودع فارماء للأدوية,,10,30,10,1001,
201030101002,شر كة رتاج الصحة,,10,30,10,1002,
201030101003,جهات ذات صلة - شركة مصنع فرماء,,10,30,10,1003,
201040000000,ايرادات مقدمة,,10,40,0,0,
201040100000,ايرادات مقدمة,,10,40,10,0,
201040101000,ارصدة دائنة اخري رتاج,,10,40,10,1000,
201040101001,ارصدة دائنة اخري رتاج,,10,40,10,1001,
201040200000,ضمانات مقدمة,,10,40,20,0,
201040201000,ضمانات مقدمة رتاج,,10,40,20,1000,
201040201001,ضمانات مقدمة رتاج؟؟؟,,10,40,20,1001,
201050000000,مصروفات مستحقة,,10,50,0,0,
201050100000,ايجارات مستحقة,,10,50,10,0,
201050101000,ايجارات مستحقة رتاج,,10,50,10,1000,
201050101001,ايجارات مستحقة رتاج؟؟؟,,10,50,10,1001,
201050200000,رواتب مستحقة,,10,50,20,0,
201050201000,  رواتب مستحقة رتاج,,10,50,20,1000,
201050300000,أجازات مستحقة,,10,50,30,0,
201050301000,مخصص أجازات مستحقة رتاج اجازات وتذاكر,,10,50,30,1000,
201050400000,تذاكر سفر مستحقة,,10,50,40,0,
201050401000,مخصص تذاكر سفر مستحقة رتاج,,10,50,40,1000,
201050500000,أتعاب مهنية مستحقة,,10,50,50,0,
201050501000,مصاريف مستحقة  رتاج,,10,50,50,1000,
201050501001,مصاريف مستحقة   رتاج,,10,50,50,1001,
201050600000,تامينات اجتماعية مستحقة,,10,50,60,0,
201050601000,تامينات اجتماعية مستحقة رتاج,,10,50,60,1000,
201050700000,مصروفات مستحقة- تامين طبي,,10,50,70,0,
201050701000,مصروفات مستحقة-تامين طبي رتاج,,10,50,70,1000,
201050800000,حساب الموظفين  ابريل 2018,,10,50,80,0,
201050801000,حساب مستحقات الموظفين (جديد) - رتاج,,10,50,80,1000,
201050900000,ضريبة القيمة المضافه المستحقه,,10,50,90,0,
201050901000,ضريبة القيمة المضافه المستحقه- رتاج,,10,50,90,1000,
201060000000,مخصص مكافأة نهاية الخدمة,,10,60,0,0,
201060100000,مخصص مكافأة نهاية الخدمة,,10,60,10,0,
201060101000,مخصص مكافأة نهاية الخدمة رتاج,,10,60,10,1000,
201070000000,مخصصات مالية,,10,70,0,0,
